time_log,キャプチャ時間,書き出し処理時間,画像処理時間,モータ制御開始から終了,1ループ
16814,15.2005,0.351536,0.17484,16.5023,31.9749
16847,14.1904,0.459594,0.180869,16.3232,32.9238
16879,14.2502,0.409507,0.186898,16.3664,31.8878
16910,16.1656,0.371478,0.172522,16.5445,31.9559
16944,14.1032,0.368232,0.17113,16.5885,33.9831
16976,12.1289,0.377507,0.204522,16.5264,31.9596
17006,29.9242,0.356638,0.17113,16.7476,30.0025
17054,13.8922,0.358029,0.173913,16.8714,47.9281
17086,13.7549,0.335768,0.173449,16.9424,32.0413
17118,13.7762,0.347826,0.172058,16.9957,31.8952
17150,13.7317,0.329275,0.172985,15.9903,31.9926
17181,15.7505,0.335768,0.175304,17.0755,30.9073
17215,12.5843,0.342261,0.174377,17.1223,34.0628
17246,14.579,0.455884,0.172522,17.0059,30.9426
17279,13.5434,0.418782,0.179942,17.0592,32.9345
17311,15.481,0.37658,0.172058,16.2189,31.9661
17344,14.445,0.351536,0.172058,16.3075,32.9512
17376,28.3144,0.399768,0.192927,16.4832,32.0042
17422,14.1862,0.364985,0.185043,17.933,46.0916
17456,12.6864,0.35571,0.177623,16.4897,33.3899
17486,14.202,0.364522,0.179014,16.3905,30.426
17518,16.1999,0.327884,0.194783,16.6507,31.8604
17552,13.1014,0.341333,0.178551,16.5477,34.0786
17583,14.1055,0.343652,0.198029,16.7253,30.8689
17615,13.9353,0.363594,0.180869,16.7272,32.0598
17647,13.9627,0.482319,0.179478,16.5482,31.8901
17679,13.9692,0.397449,0.179014,16.7332,31.8942
17711,15.9021,0.385855,0.177159,16.9094,31.98
17745,27.7509,0.384927,0.180869,16.7374,34.0336
17790,13.8681,0.433623,0.212869,17.7104,45.8319
17823,12.7161,0.333913,0.172058,16.0876,33.0161
17854,14.637,0.330203,0.178087,16.0538,30.0271
17885,14.6351,0.358029,0.18829,17.0713,31.9304
17918,14.5493,0.338087,0.179014,17.1511,32.9734
17951,13.5142,0.352,0.202667,16.2806,32.9428
17982,14.3202,0.357101,0.17113,16.3167,31.0794
18014,14.4209,0.358493,0.179478,16.1206,31.8673
18046,14.4204,0.456811,0.173913,16.2653,31.8636
18078,14.2488,0.407652,0.172522,16.3344,32.0909
18110,31.2584,0.372406,0.177623,16.3923,31.9007
18159,15.1685,0.371014,0.171594,16.601,48.9396
18192,12.0408,0.436406,0.198493,16.4707,33.0611
18222,14.0471,0.36313,0.182261,16.538,29.9497
18254,13.9951,0.343652,0.178551,16.7105,31.9044
18286,13.9367,0.338087,0.172985,16.8329,31.9494
18318,13.8305,0.338087,0.173449,16.8306,32.0482
18350,14.8897,0.358493,0.185507,16.8056,31.8952
18383,13.7767,0.328348,0.179014,16.8983,32.9813
18415,13.7196,0.352927,0.178087,17.1956,31.9378
18447,13.5086,0.47629,0.200812,16.8951,32.1632
18479,30.5493,0.411362,0.181797,17.0592,31.8353
18528,16.5417,0.38029,0.179014,16.1224,48.9006
18562,12.5208,0.349217,0.200812,16.0352,33.9599
18592,12.5074,0.362666,0.179014,16.2258,29.8991
18622,15.3359,0.358029,0.186435,16.2309,30.1115
18655,13.4029,0.375652,0.190145,16.3316,32.8491
18686,14.3049,0.370087,0.175304,16.4234,31.0479
18718,14.1788,0.336232,0.173449,16.4698,31.9898
18750,14.1881,0.352,0.174377,16.5282,31.904
18782,15.1212,0.350145,0.172985,16.5978,31.9717
18815,14.0415,0.360811,0.171594,16.6052,32.9864
18846,30.0229,0.47629,0.18829,16.4619,31.9341
18894,15.0006,0.455884,0.17113,16.55,47.8817
18927,14.97,0.365913,0.179014,16.6469,32.9614
18960,13.9297,0.381681,0.180869,16.8371,32.9187
18992,12.8417,0.390029,0.271304,16.5964,32.1261
19023,12.7745,0.363594,0.173449,16.8793,30.8568
19054,13.8611,0.351072,0.177159,16.8645,30.8879
19086,14.7376,0.369159,0.182261,16.9948,32.0185
19119,13.6422,0.34829,0.177623,17.0931,33.0184
19151,13.5754,0.339942,0.179014,17.0527,32.0037
19183,29.5304,0.328811,0.174377,17.1752,31.8697
19231,13.5225,0.356638,0.180869,17.1334,47.9541
19263,13.4057,0.453565,0.172985,16.2602,31.9893
19294,15.3507,0.394203,0.178087,16.2309,31.0094
19327,16.4058,0.372406,0.179478,16.3135,32.8821
19361,14.285,0.387246,0.173913,16.3789,33.9807
19393,11.2403,0.396522,0.194783,16.3942,31.955
19422,15.1907,0.375188,0.18458,16.5421,28.972
19455,14.1171,0.374724,0.179942,16.5542,33.0244
19487,13.9743,0.337159,0.173449,16.5843,32.0139
19519,14.1774,0.374724,0.181333,16.672,31.757
19551,29.8648,0.339014,0.178087,16.9247,32.1173
19599,13.7971,0.329275,0.174377,16.8858,47.9782
19631,14.7617,0.355246,0.172985,16.8992,31.9439
19663,13.8337,0.460058,0.180406,16.6776,32.9169
19695,15.7375,0.401623,0.172522,16.8584,31.9555
19729,11.7333,0.371478,0.17113,16.1368,33.8922
19758,13.561,0.358956,0.253681,17.0161,29.1473
19790,13.4947,0.399304,0.215188,17.088,31.9207
19822,17.4919,0.340869,0.171594,16.2662,31.9522
19857,11.4305,0.334377,0.179942,16.1679,35.0103
19886,14.4473,0.361739,0.199884,16.2184,28.8672
19918,30.3745,0.338551,0.171594,16.3423,31.9383
19966,16.3501,0.356174,0.173913,16.3668,47.9332
20000,12.2727,0.353855,0.181333,16.3858,34.0225
20030,14.1969,0.374724,0.186435,16.4072,29.9557
20062,15.1852,0.469333,0.172985,16.313,31.955
20095,14.1848,0.393739,0.171594,16.4151,32.9057
20127,16.1405,0.373797,0.176232,16.6446,31.942
20161,11.0261,0.393739,0.214261,19.3758,34.0591
20193,14.0369,0.360811,0.172985,16.8774,31.8409
20225,11.7941,0.401159,0.198493,16.7661,32.1702
20255,13.7976,0.344116,0.200812,16.7805,29.9246
20287,29.7911,0.389101,0.172522,16.8195,31.8558
20335,13.8119,0.32742,0.173913,17.0323,47.9142
20367,13.6663,0.34458,0.172522,16.0839,32.0821
20398,14.6143,0.358029,0.19942,16.0598,30.9463
20430,16.602,0.335304,0.178551,16.1748,31.9573
20464,12.5041,0.476753,0.179478,16.9911,34.0215
20495,14.4338,0.406724,0.172522,16.089,30.9366
20526,16.4999,0.378898,0.180869,16.2838,31.8479
20561,14.3545,0.374261,0.172985,16.2569,34.067
20592,12.313,0.389101,0.253217,16.2226,31.9323
20622,14.33,0.521275,0.216116,17.2503,29.933
20655,29.0824,0.356638,0.173913,16.4624,33.0402
20702,14.234,0.349217,0.210551,16.4911,46.797
20734,14.1514,0.357565,0.172058,16.5774,31.9861
20766,14.0767,0.320464,0.197101,16.6539,31.9875
20798,14.0169,0.347826,0.204058,16.6701,31.9749
20830,14.9709,0.342261,0.183188,16.6919,31.9457
20863,13.9019,0.467942,0.196174,16.6256,32.934
20895,13.881,0.400232,0.180406,16.7898,31.9633
20927,13.8017,0.377507,0.178551,17.0407,31.9824
20959,16.665,0.341797,0.178551,16.9892,32.0913
20994,10.7334,0.403478,0.196638,18.7269,34.886
21025,27.6062,0.360811,0.175768,17.3032,30.937
21071,13.3635,0.341797,0.179478,17.0435,46.1853
21103,13.6408,0.350609,0.172522,16.2667,31.6345
21134,14.4357,0.34458,0.180406,16.2249,31.1123
21166,14.4705,0.343652,0.173449,16.2982,31.8571
21198,14.3963,0.356174,0.172058,16.3715,32.0134
21230,14.3406,0.330203,0.177623,16.4039,31.9763
21262,15.3108,0.458666,0.175304,16.2435,31.9295
21295,14.2868,0.395594,0.172985,16.3418,32.9164
21327,16.2166,0.366377,0.172058,16.5607,31.9726
21361,14.1222,0.358493,0.196174,16.4684,34.0262
21393,28.172,0.404869,0.193855,16.3979,31.8887
21438,14.0522,0.351536,0.17484,16.7045,45.9599
21470,13.939,0.35942,0.173913,16.7527,31.9949
21502,15.9174,0.354782,0.196638,16.7819,31.9235
21536,11.9244,0.362203,0.178551,16.8742,33.9524
21566,13.7442,0.346435,0.172522,16.953,30.0531
21598,13.8045,0.35571,0.179478,16.832,31.9225
21630,14.8498,0.329739,0.179014,16.9368,31.8896
21663,13.6872,0.45171,0.171594,16.9442,33.0384
21695,13.6445,0.397913,0.172985,17.1195,31.9513
21727,31.4541,0.360811,0.174377,17.1631,32.0542
21777,11.6058,0.364985,0.174377,17.0653,49.849
21807,13.4553,0.441971,0.207304,17.1599,29.9538
21839,13.3273,0.34458,0.173449,16.3603,32.0621
21870,14.3991,0.406261,0.186435,17.3097,30.8883
21903,13.2243,0.346898,0.173913,16.4526,33.011
21934,14.2247,0.480464,0.172522,16.345,30.9412
21966,14.2103,0.366377,0.178551,16.4248,31.955
21998,14.2205,0.351536,0.172522,16.6381,31.8813
22030,14.0587,0.33113,0.174377,16.6915,32.0686
22062,14.9908,0.464232,0.192464,16.5236,31.9833
22095,31.0066,0.403478,0.172058,16.6521,32.8617
22144,14.8921,0.374724,0.193855,16.8311,48.9971
22177,11.8836,0.484174,0.201739,16.5714,32.9915
22207,13.8741,0.450319,0.245333,16.7555,29.9024
22239,13.6955,0.362203,0.172985,17.0412,32.0719
22271,15.622,0.387246,0.186898,16.8779,31.9856
22304,11.7217,0.364058,0.172985,16.9396,33.7999
22334,13.7419,0.339942,0.179014,17.05,29.9659
22367,13.5355,0.364985,0.172522,16.0422,32.0696
22397,14.65,0.333449,0.178551,16.1368,30.8304
22429,14.5164,0.335304,0.172522,17.2206,32.0042
22462,30.4357,0.457739,0.172522,17.2253,32.9591
22511,14.304,0.400695,0.17113,16.2912,49.0328
22543,15.2886,0.371942,0.171594,16.3891,31.9142
22576,13.2939,0.381217,0.198029,16.3446,32.954
22607,13.2582,0.404869,0.212406,16.3455,30.9871
22638,14.2006,0.364522,0.192464,17.4609,30.9491
22671,13.1436,0.33484,0.172985,16.6252,32.9368
22702,16.0236,0.351072,0.172985,16.6024,31.0372
22736,12.0946,0.342261,0.181797,16.7518,33.8694
22766,13.9042,0.361275,0.180869,16.6743,30.1231
22798,14.8721,0.342724,0.173449,16.8037,31.8683
22831,29.8017,0.332522,0.172985,16.8835,32.9475
22879,13.7841,0.454956,0.172985,16.7601,47.9485
22911,13.8152,0.401623,0.178551,16.8849,31.93
22943,15.7162,0.360811,0.173449,17.0207,31.9944
22977,11.5937,0.354319,0.175768,17.2025,34.0044
23007,15.5501,0.353391,0.179014,17.0541,30.0327
23041,11.5103,0.350609,0.181333,16.1836,33.9293
23070,14.5071,0.363594,0.176232,16.0529,28.9377
23102,14.5206,0.352927,0.182725,16.1414,31.8845
23134,14.4788,0.330667,0.181333,16.3344,31.9545
23166,14.2868,0.331594,0.173449,16.3947,32.0654
23198,31.3006,0.352464,0.209623,16.3919,31.9086
23247,14.17,0.353391,0.174377,16.506,48.9897
23278,14.2238,0.473507,0.179478,16.2796,31.9225
23310,15.1592,0.410435,0.189681,16.4197,31.9188
23343,15.1304,0.371942,0.186898,16.5741,32.9451
23376,15.9824,0.360811,0.199884,16.5885,33.0578
23410,9.9724,0.448927,0.205913,16.5347,33.9112
23438,13.9038,0.377043,0.179014,16.8658,27.9615
23470,13.747,0.369623,0.176696,16.934,32.0807
23502,13.7336,0.345043,0.19942,16.8723,31.9337
23534,13.7674,0.343188,0.179478,16.9155,31.8692
23566,30.6884,0.336232,0.198956,17.024,31.9842
23615,13.6584,0.349217,0.181333,17.0161,48.9521
23647,13.6204,0.350145,0.175768,16.0594,31.9416
23678,14.6068,0.453565,0.178551,16.9679,30.9449
23711,14.5498,0.402551,0.173913,16.1261,32.96
23743,15.4361,0.386319,0.187826,16.186,32.006
23776,15.4764,0.362203,0.181333,16.2147,32.9122
23809,11.3748,0.456811,0.221681,17.2141,33.0347
23839,13.1979,0.341333,0.181333,16.3483,30.0461
23870,14.2854,0.377043,0.186435,17.3904,30.8531
23903,30.2066,0.351536,0.182261,16.4364,32.9493
23951,13.1654,0.347826,0.173913,16.4072,47.9559
23982,15.1963,0.340869,0.179942,16.6354,30.8702
24015,13.9984,0.356638,0.200812,16.6929,33.1195
24047,14.8767,0.339942,0.176232,16.8529,31.9671
24080,13.8453,0.456348,0.172522,16.6488,32.972
24111,13.8801,0.401623,0.180869,16.8023,31.8785
24143,13.837,0.373333,0.179014,16.896,31.9643
24175,16.7745,0.361739,0.173913,16.8556,32.0195
24210,9.7753,0.499478,0.223072,16.7893,34.8907
24238,13.5773,0.352927,0.176232,16.9785,28.0965
24270,29.6102,0.352927,0.174377,17.0305,31.853
24318,13.6028,0.337159,0.175768,16.096,47.9012
24349,15.5413,0.333449,0.17484,16.1257,30.9778
24382,14.553,0.364522,0.198956,17.2118,32.9243
24415,13.4252,0.351072,0.179478,16.2333,33.0537
24446,14.4083,0.351536,0.174377,16.3093,30.924
24478,14.3253,0.454956,0.179014,16.3775,31.9861
24510,15.206,0.391884,0.175768,16.3093,32.0552
24543,14.2827,0.385855,0.175304,16.3974,32.8028
24575,15.2501,0.358956,0.179014,16.4948,31.9773
24608,12.1823,0.398377,0.195246,16.4271,32.9753
24638,30.0536,0.381217,0.203594,16.5064,29.9896
24686,15.0706,0.373333,0.185043,16.646,47.8947
24719,12.9048,0.357101,0.175304,16.697,33.0439
24750,14.931,0.34458,0.175768,16.7935,30.8735
24783,13.8922,0.329275,0.180406,16.8575,32.9934
24815,13.7901,0.330203,0.197101,16.9753,31.9916
24847,13.7215,0.331594,0.175304,16.0134,32.006
24878,14.7005,0.463768,0.177623,16.8904,30.9356
24911,14.6138,0.39884,0.172985,15.9893,32.9999
24943,14.6643,0.384464,0.180869,16.9883,31.9202
24976,15.6007,0.351072,0.180869,17.0973,32.9553
25009,27.4796,0.418782,0.196174,17.1529,33.9844
25056,15.405,0.396522,0.192,16.153,46.0313
25088,12.3464,0.372406,0.181797,16.1846,32.9373
25118,14.3801,0.371014,0.172985,16.3019,29.8643
25150,14.2743,0.364058,0.175768,16.4025,31.9981
25182,14.2655,0.37658,0.190609,16.416,31.9476
25214,14.1862,0.341333,0.176232,16.4823,31.9912
25246,14.2117,0.382609,0.176232,16.5292,31.9216
25278,15.9889,0.489275,0.176232,16.557,32.0821
25312,12.9753,0.409507,0.181333,16.5714,33.9093
25343,13.9733,0.382609,0.174377,16.7457,30.9036
25375,31.8154,0.352927,0.181333,16.87,32.0519
25425,11.8047,0.417855,0.216116,16.7828,49.9562
25455,13.7322,0.400695,0.19942,16.9224,29.9988
25487,15.597,0.39513,0.19571,16.9178,32.0431
25521,11.6359,0.363594,0.174377,16.9976,33.8495
25551,13.6362,0.397913,0.192464,16.985,29.9232
25583,13.6009,0.363594,0.176696,17.0926,31.9499
25615,13.5573,0.426203,0.182261,16.1424,31.9791
25646,15.405,0.381217,0.17484,16.2245,31.0386
25679,13.382,0.457275,0.180869,16.1414,32.9294
25710,17.389,0.405797,0.17484,16.2402,30.9129
25745,30.2465,0.396522,0.179014,16.3339,34.9746
25793,12.301,0.38029,0.177159,16.3218,47.9346
25823,14.1588,0.417391,0.182261,16.2138,29.9696
25855,14.1936,0.394203,0.210551,16.5421,31.9374
25887,14.0429,0.345507,0.182261,16.5305,32.0631
25918,14.1027,0.347362,0.177159,16.6442,31.82
25950,13.9933,0.337623,0.172985,16.7235,32.0088
25982,13.9576,0.338551,0.175304,16.8083,31.9425
26014,13.8977,0.35571,0.180869,16.7777,31.9986
26046,13.8713,0.378898,0.191072,16.7777,31.9439
26078,14.8262,0.454029,0.178551,16.889,31.9749
26111,31.6438,0.403942,0.180869,16.8139,33.0606
26161,12.7258,0.376116,0.174377,17.0435,49.8026
26192,12.5565,0.423884,0.177159,16.9438,31.0947
26223,13.5573,0.39513,0.181797,17.088,30.8939
26255,13.4998,0.372869,0.187362,17.0949,32.0051
26287,13.4901,0.345971,0.173913,16.2258,31.8905
26318,14.4056,0.33484,0.198956,16.1108,30.9941
26350,14.5452,0.354782,0.180406,16.4424,31.8029
26382,14.2623,0.339942,0.181333,16.2824,32.2226
26414,14.3207,0.362203,0.179478,16.5695,31.8409
26446,30.086,0.384464,0.196174,16.3492,32.1243
26494,15.1429,0.453565,0.17484,16.4049,47.8024
26527,14.1486,0.413217,0.186435,16.4072,32.9322
26559,16.1503,0.396985,0.192,16.512,31.9026
26593,12.0547,0.390493,0.176232,18.6184,34.0192
26625,12.0037,0.416464,0.212406,16.5825,31.993
26655,13.8472,0.374261,0.22029,16.7411,29.9979
26687,17.8296,0.343652,0.205449,16.9057,31.9462
26723,9.6946,0.34458,0.17484,16.9836,36.0324
26751,13.6705,0.346898,0.173449,16.8988,27.9309
26783,13.7322,0.337623,0.17484,16.9456,31.8864
26814,29.6742,0.333913,0.181797,17.0657,31.9467
26862,14.5646,0.362666,0.176696,17.0973,48.006
26895,13.4558,0.453565,0.175768,15.9374,33.011
26926,15.5701,0.396985,0.183188,16.1164,30.8086
26959,15.507,0.383072,0.185043,16.1465,33.0286
26992,12.3654,0.378898,0.188754,17.2443,33.0231
27023,13.2879,0.416,0.233275,17.3514,30.9625
27055,15.2167,0.352464,0.182261,16.3678,32.0742
27088,12.1869,0.367768,0.192,16.3195,32.8983
27118,14.2604,0.334377,0.174377,16.4656,29.8258
27150,14.1755,0.357565,0.177159,16.5468,31.9865
27182,30.0758,0.386319,0.175304,16.6581,31.9652
27230,13.9395,0.354319,0.174377,16.6256,48.0218
27262,15.0409,0.361739,0.173913,16.7736,31.84
27295,13.9659,0.455884,0.180406,16.7045,33.0184
27327,15.7755,0.405797,0.176232,16.9229,32.051
27361,11.7477,0.379826,0.178551,16.8756,33.9905
27391,15.7732,0.36313,0.174377,16.9549,29.8857
27425,11.6907,0.439188,0.192927,18.8925,34.01
27457,11.584,0.473971,0.183652,17.0101,31.9902
27487,13.5202,0.496232,0.180869,16.8515,29.9965
27519,13.6005,0.330203,0.175768,16.1971,31.7973
27550,30.4524,0.338087,0.17484,16.1883,31.0224
27598,14.5043,0.36684,0.176696,16.2045,47.8706
27630,14.3907,0.35942,0.17484,16.3399,32.0158
27662,14.3392,0.32,0.176232,16.4995,31.9703
27694,16.2013,0.459594,0.185043,16.3001,32.0672
27727,13.2378,0.404406,0.174377,16.4239,33.8453
27758,14.2201,0.376116,0.19571,16.4999,30.9713
27790,17.1038,0.348753,0.178087,16.5853,32.0357
27825,11.1304,0.418782,0.196174,17.2814,34.9157
27855,12.9897,0.366377,0.18458,16.7082,29.9988
27886,13.8852,0.350609,0.180406,16.7661,31.0224
27918,29.8235,0.365913,0.176696,16.858,31.9049
27966,15.7672,0.352927,0.175768,16.9359,47.9573
28000,11.7528,0.357101,0.179478,16.8649,33.9914
28030,13.747,0.374724,0.174377,16.8125,29.8963
28062,14.7418,0.35942,0.182261,16.9832,31.8831
28095,14.6314,0.454493,0.174377,16.9711,33.0421
28128,12.5352,0.394666,0.174377,17.0481,33.018
28159,15.5692,0.391884,0.180406,15.9216,30.9259
28192,13.6209,0.396058,0.183652,16.2546,32.8273
28223,13.3157,0.390493,0.190145,17.2063,31.2329
28255,13.287,0.364985,0.228174,17.2461,31.9142
28287,29.2638,0.339014,0.173913,16.3715,31.91
28334,14.2776,0.340406,0.175768,16.4197,46.8842
28366,15.283,0.350145,0.179014,16.4151,31.9671
28399,13.2424,0.383536,0.189681,16.3316,32.9911
28430,14.1593,0.324638,0.180406,16.569,30.944
28462,15.0358,0.326029,0.175768,16.6878,32.0088
28495,13.9622,0.458666,0.177159,16.5607,32.9799
28527,13.8861,0.401159,0.176232,16.6808,31.9536
28559,14.8883,0.368232,0.183188,16.8723,31.9179
28592,14.7195,0.377507,0.17484,16.9062,33.0884
28625,11.7296,0.44058,0.214725,16.7378,32.9442
28655,29.6459,0.354782,0.173913,16.986,29.9399
28703,13.6009,0.37658,0.17484,16.9864,47.9568
28734,13.5921,0.357565,0.175304,16.0607,31.9267
28765,15.5566,0.337623,0.191072,16.07,30.944
28798,14.5846,0.379826,0.175768,16.1322,32.9229
28830,14.4139,0.337159,0.176696,16.3019,32.0468
28862,14.3856,0.345043,0.198493,16.3191,31.9773
28894,14.3369,0.470261,0.20313,17.0889,31.9708
28927,15.2937,0.402551,0.174377,17.3454,32.9015
28961,13.2545,0.382145,0.179478,16.3246,34.0109
28992,28.2096,0.417391,0.18829,16.4211,30.9009
29038,13.9761,0.473043,0.278261,16.4049,46.1064
29070,14.0406,0.364985,0.180406,16.6173,31.8845
29102,14.9407,0.342261,0.176696,16.7448,31.9569
29135,13.9325,0.353391,0.183652,16.6242,32.9535
29167,13.9362,0.474898,0.177623,16.7096,31.8766
29199,12.8436,0.332522,0.176232,16.9298,32.0269
29230,14.7631,0.337623,0.17484,16.8969,31.0126
29263,15.7588,0.339942,0.176232,16.8774,32.9067
29297,11.7449,0.455884,0.180406,16.8923,33.9473
29327,14.5772,0.400695,0.177159,17.0398,30.0336
29360,31.4555,0.380753,0.172985,16.1948,32.9883
29409,13.4354,0.368232,0.19942,16.2398,48.9488
29440,12.2982,0.409971,0.188754,16.1465,31.0423
29470,14.4083,0.338551,0.173913,16.3543,29.8064
29502,15.2566,0.353391,0.174377,16.3358,32.064
29535,13.3333,0.390493,0.198956,16.3886,32.8371
29566,15.1828,0.347826,0.173449,16.435,31.0632
29598,14.2711,0.377507,0.183652,16.5074,32.8779
29631,14.0582,0.354319,0.172985,16.6567,32.0835
29662,14.042,0.351536,0.180406,16.5987,31.9332
29694,15.0377,0.473043,0.185043,16.5338,31.9091
29727,30.9393,0.429913,0.202203,16.6516,32.9563
29776,12.8751,0.367768,0.17484,16.8635,48.9841
29807,13.8003,0.374261,0.192927,16.8264,30.9927
29839,12.7986,0.381217,0.191072,16.8904,31.93
29870,14.7487,0.371478,0.200348,16.8473,31.0108
29903,12.7133,0.347362,0.179478,17.913,32.9489
29935,13.6904,0.351536,0.180869,16.9772,31.9286
29967,13.6153,0.320927,0.175768,16.1976,31.9374
29998,14.6852,0.39142,0.183188,16.9438,31.0534
30031,13.5759,0.645565,0.175768,16.7318,32.9628
30063,13.5629,0.532869,0.175304,16.9345,31.8966
30095,30.4886,0.48371,0.175768,17.1042,31.9749
30144,13.4233,0.409507,0.173449,16.0853,48.9767
30175,15.533,0.398377,0.180406,16.2041,30.8248
30208,13.3871,0.370087,0.174377,16.3538,33.043
30239,14.2173,0.38771,0.183652,16.4155,31.0687
30271,13.1423,0.354319,0.172985,16.5574,31.9921
30302,15.0803,0.352927,0.172522,16.4902,30.9741
30335,13.1339,0.360811,0.17484,16.5602,32.8589
30366,15.0943,0.363594,0.179942,16.621,30.9927
30399,14.0656,0.346898,0.181797,16.486,32.9962
30431,13.9826,0.383536,0.179478,16.6581,31.8993
30463,29.8936,0.336232,0.186435,16.8566,31.9633
30511,16.7494,0.481391,0.173449,16.7541,48.0236
30546,11.7472,0.407188,0.17484,16.8121,34.9305
30575,15.7435,0.378898,0.185043,16.8621,29.9645
30609,10.7135,0.413217,0.192927,16.7429,33.9487
30638,14.7084,0.403478,0.183652,17.8476,28.9127
30672,11.6726,0.353391,0.175768,16.1349,33.9469
30701,14.4798,0.384464,0.181333,17.1288,29.0949
30734,14.458,0.326493,0.174377,16.2991,32.9257
30766,14.3949,0.35942,0.205913,16.1943,32.0167
30798,14.329,0.332522,0.174377,16.3167,31.9174
30830,30.2794,0.328348,0.17484,16.3984,31.9202
30878,14.2252,0.356174,0.173913,16.3492,47.9671
30910,15.2807,0.485565,0.181333,16.3297,31.9003
30943,14.1259,0.395594,0.174377,16.4424,33.0625
30975,14.1296,0.387246,0.179942,16.5584,31.923
31007,13.0662,0.41229,0.266667,16.5867,32.0352
31038,14.8151,0.372406,0.191536,16.6678,31.1337
31071,13.8481,0.38771,0.186898,16.6655,32.8079
31103,13.9548,0.342724,0.181333,16.7824,31.8446
31135,13.8936,0.349681,0.204522,16.8454,31.9689
31167,29.7697,0.335304,0.178087,16.8867,32.0301
31215,13.8861,0.374261,0.193855,16.7091,47.8938
31247,13.6983,0.374724,0.179942,17.024,31.9518
31279,13.593,0.346898,0.192,17.1028,32.0413
31311,14.5966,0.48371,0.174377,16.9567,31.9221
31344,13.561,0.403478,0.191536,16.1326,32.9702
31375,14.3448,0.382145,0.174377,16.2041,31.0711
31407,13.5137,0.429449,0.254145,16.979,31.8544
31439,14.509,0.372406,0.222609,16.0835,31.9476
31470,14.298,0.433623,0.189217,16.3803,31.9791
31503,14.2734,0.410435,0.183188,16.3807,32.0158
31534,30.1245,0.409971,0.176696,16.4638,31.9763
31582,14.1681,0.433159,0.196174,16.4341,47.8757
31614,14.0795,0.411826,0.181797,16.5412,32.0023
31646,14.0202,0.394666,0.173913,16.6613,31.936
31678,14.0206,0.38029,0.179014,16.659,31.9541
31710,13.9817,0.495768,0.185043,16.621,31.9555
31742,14.8452,0.391884,0.180406,16.8227,32.0107
31775,13.8319,0.377043,0.173449,16.8487,32.9359
31807,15.7329,0.382609,0.197101,16.8658,32.0037
31841,11.8024,0.418782,0.202203,16.8209,33.9079
31871,13.6357,0.459594,0.293101,16.9062,30.0429
31903,29.4548,0.367768,0.180406,17.1265,32.0682
31951,13.5272,0.346898,0.180406,16.0478,47.853
31982,14.5781,0.368695,0.180869,16.0923,30.8433
32014,14.5554,0.35942,0.179942,16.2245,31.9346
32046,14.3986,0.356638,0.173913,16.3265,32.0399
32078,15.3762,0.345971,0.174377,16.3543,31.9592
32111,14.3545,0.489739,0.185507,16.1373,32.9948
32143,14.2442,0.432695,0.174377,16.4002,31.9397
32175,16.1665,0.403014,0.198029,16.48,31.9879
32209,14.1148,0.371478,0.173449,16.5973,33.9895
32241,12.0779,0.444753,0.266667,16.3339,31.9907
32271,29.9877,0.35942,0.17484,16.7416,29.9089
32319,13.8931,0.387246,0.18829,16.6057,48.0362
32351,13.9608,0.382145,0.182261,16.7142,31.8493
32382,13.9321,0.371478,0.180406,16.8213,31.9638
32415,13.7697,0.353391,0.180406,16.9387,32.0529
32447,13.7006,0.339478,0.20684,16.9591,31.9944
32478,14.6606,0.354319,0.181333,16.9512,31.9425
32511,13.6635,0.482319,0.173449,16.8607,32.8997
32543,13.6881,0.408116,0.175768,16.0153,31.9351
32574,16.6052,0.396058,0.179478,17.0578,31.0163
32609,15.5307,0.396058,0.175768,16.1382,34.9695
32642,26.4246,0.43084,0.186898,19.0275,33.0291
32689,11.3642,0.404869,0.173913,16.2991,46.9055
32718,14.33,0.373797,0.175768,16.3909,28.9618
32750,14.2024,0.399768,0.177159,16.3056,32.0338
32782,14.2873,0.389101,0.17484,16.4786,31.8247
32814,14.1579,0.396522,0.198029,16.5681,32.0413
32846,16.0682,0.377971,0.174377,17.5128,32.0241
32881,12.0649,0.390493,0.182261,16.5862,34.8726
32911,12.9721,0.476753,0.174377,16.3919,30.0466
32942,15.0924,0.403014,0.175304,16.525,30.8021
32975,14.0327,0.373797,0.179478,16.6103,32.94
33007,29.9552,0.458666,0.197101,16.6381,31.9833
33055,13.7642,0.437797,0.190609,16.7685,48.0547
33087,13.6951,0.368695,0.174377,16.9484,31.9736
33119,13.7057,0.35571,0.181333,16.9062,31.9564
33151,13.7234,0.346898,0.179942,16.9628,31.9026
33183,15.5947,0.345971,0.175768,16.07,31.9768
33216,12.6293,0.351072,0.175304,16.0325,32.9108
33246,14.5266,0.338087,0.178551,16.1359,29.9886
33278,15.4926,0.34458,0.175304,16.1238,31.9879
33310,14.4793,0.48,0.174377,16.1029,32.8876
33342,14.4482,0.414145,0.183652,16.2337,31.9712
33374,32.2323,0.388174,0.173449,16.39,32.0603
33424,12.2926,0.39513,0.179014,16.3061,49.9255
33454,14.2312,0.443826,0.187826,16.1419,29.9882
33486,14.1398,0.358493,0.173449,16.5987,31.9258
33518,14.0883,0.364985,0.175768,16.4508,32.0431
33550,14.0619,0.382609,0.198029,16.4568,31.8687
33582,14.0568,0.337623,0.174377,16.685,31.8984
33614,13.9622,0.369159,0.19571,16.7388,32.0185
