time_log,キャプチャ時間,書き出し処理時間,画像処理時間,モータ制御開始から終了,1ループ
16769,29.965,1.61484,0.734608,17.1232,31.9281
16819,1.88336,1.63154,0.635826,16.1697,49.9784
16840,2.10551,1.67188,0.584811,16.1377,20.7749
16861,2.04522,1.54435,0.612174,16.467,20.9549
16882,12.8858,1.56197,0.620985,16.4025,21.0787
16914,12.8886,1.51652,0.620521,16.506,31.8998
16946,12.8515,1.54574,0.671072,16.2949,31.9842
16978,11.8381,1.4989,0.642319,16.5347,31.8952
17009,44.6868,1.52255,0.552811,16.6335,30.9635
17073,16.8107,1.50168,0.565333,16.5403,63.8377
17108,9.07362,1.59907,0.659478,16.7944,35.8599
17138,27.6577,1.90655,0.730434,17.3704,29.1283
17186,3.32382,1.25542,0.618666,16.9832,48.1892
17208,1.72058,1.52441,0.718376,16.4392,22.6282
17229,1.70667,1.64869,0.714203,16.3947,20.8978
17250,12.6219,1.52626,0.622377,16.7161,20.9841
17282,12.6386,1.56707,0.618203,16.6664,31.9193
17314,12.5134,1.56151,0.682203,16.6525,32.0185
17346,11.5186,1.68812,0.633971,16.6752,31.9485
17377,46.3188,1.58562,0.610782,16.9183,30.9602
17443,12.4216,1.55687,0.690087,16.7796,65.8736
17475,12.4707,1.55455,0.631652,16.9122,31.8817
17507,26.3518,1.80313,0.706319,16.5032,32.0181
17553,1.44232,1.26609,0.636753,16.1359,45.83
17573,1.43258,1.58238,0.583884,16.9132,19.9221
17594,5.38156,1.59722,0.648348,16.9586,20.9832
17619,10.2896,1.68533,0.602898,16.9354,25.0203
17649,14.2265,1.53832,0.610782,17.0296,29.9622
17683,13.2786,1.58609,0.628869,17.0453,33.8634
17716,11.2009,1.53368,0.628869,17.0764,32.992
17746,11.2459,1.53136,0.638608,17.101,30.8777
17777,13.1914,1.49843,0.620521,16.2333,30.9704
17809,61.932,1.54388,0.622377,16.2643,32.0292
17890,4.0844,1.25774,0.50829,16.5941,80.7986
17913,2.01136,1.63803,0.685913,16.089,22.9774
17934,4.10852,1.56429,0.485565,16.3274,20.9002
17957,8.07513,1.71919,0.688232,17.1186,22.9356
17985,12.9298,1.56939,0.688695,16.224,28.0561
18017,13.9534,1.63664,0.663188,16.326,31.8655
18050,13.8129,1.57032,0.621913,16.5292,33.0574
18083,12.7494,1.54064,0.549101,16.5217,32.9994
18115,10.7923,1.53275,0.580174,16.5547,31.8372
18145,12.8436,1.51977,0.552348,16.6075,29.8792
18177,12.7995,1.54527,0.593623,16.4911,31.9624
18209,30.7701,1.52255,0.609391,16.6117,31.8919
18259,14.7826,1.54667,0.554203,16.6038,49.9626
18292,12.7527,1.54574,0.67571,16.5319,33.9311
18324,8.75547,1.90887,0.635362,17.1112,31.9425
18353,13.7206,1.66725,0.600116,16.467,28.9669
18386,11.623,1.54064,0.612637,16.9016,32.9252
18417,12.3905,1.65194,0.646492,16.6636,31.1402
18449,12.6219,1.57171,0.593623,16.6929,31.7783
18481,12.4948,1.5193,0.626087,16.7708,31.9221
18513,12.4902,1.54991,0.556985,16.877,31.9499
18545,12.4693,1.5462,0.595942,16.8399,31.9327
18577,30.4014,1.48406,0.636753,16.9781,31.885
18627,12.3622,1.5142,0.553275,15.8878,49.9599
18658,14.5294,1.53368,0.595014,16.8876,30.8058
18692,13.4335,1.51513,0.545855,16.9637,34.0002
18725,10.3842,1.47896,0.562087,16.9758,32.9818
18755,12.4067,1.54296,0.570898,16.9591,29.9274
18787,12.2662,1.58145,0.65855,17.0963,31.9411
18819,11.149,1.63014,0.548174,17.1645,32.0589
18850,12.1178,1.51606,0.548637,17.2322,30.9287
18881,12.1558,1.52301,0.621449,17.2869,31.8743
18913,12.0914,1.71548,0.585739,17.1005,32.0227
18945,27.9652,1.52533,0.546782,17.1886,31.9578
18993,14.1426,1.50632,0.640463,16.1952,47.7403
19026,13.1682,1.58098,0.54771,16.2231,32.94
19058,13.0254,1.53461,0.576927,16.3288,31.9921
19090,15.0409,1.54713,0.577855,16.3172,31.9184
19124,10.151,1.63014,0.669217,17.0407,33.9464
19154,11.8915,1.63803,0.699826,16.23,30.0359
19185,12.8274,1.78875,0.653913,17.1297,30.9523
19218,11.7848,1.72522,0.568579,16.2161,32.9549
19249,12.896,1.52069,0.55142,16.4406,30.8049
19281,12.8668,1.58284,0.578782,16.4239,31.9657
19313,29.8323,1.52626,0.554666,16.4633,31.9267
19362,13.7748,1.53693,0.620521,16.4401,48.9502
19394,12.896,1.48777,0.552348,16.5802,32.813
19426,11.6656,1.53461,0.550029,16.761,32.0691
19457,14.7807,1.62875,0.621449,16.3436,30.9556
19491,12.6827,1.60974,0.598261,16.4948,33.9177
19523,10.6741,1.6371,0.554666,16.7499,31.9926
19553,13.4354,1.57403,0.55884,16.6646,30.0781
19586,11.5223,1.62133,0.637217,16.633,32.7893
19617,12.5138,1.66214,0.541217,16.6799,30.9129
19649,12.5551,1.5731,0.557913,16.7796,31.9142
19681,28.5069,1.69507,0.576,16.7545,31.923
19729,12.4146,1.56475,0.560695,16.8325,47.9893
19761,12.3743,1.54574,0.597333,16.9303,31.9281
19793,12.3993,1.6691,0.544464,16.8705,31.9388
19825,13.3398,1.52858,0.544927,16.1169,31.9193
19857,16.3812,1.48313,0.563478,16.1493,31.9805
19892,14.2219,1.56707,0.608463,16.9818,35.0224
19926,9.26933,1.77391,0.738782,16.704,33.8578
19954,11.2547,1.67281,0.773101,16.8663,28.9521
19986,12.1132,1.58516,1.01519,16.6548,31.0423
20017,14.1496,1.73403,0.674782,16.9721,31.8678
20051,25.9872,1.51698,0.584348,16.307,34.0118
20096,13.062,1.55177,0.550956,16.3307,44.8464
20128,13.0736,1.59907,0.552811,16.2463,31.9425
20160,12.9869,1.53043,0.537971,16.4197,31.9341
20192,13.9807,1.55641,0.556521,16.4452,31.9049
20225,13.024,1.59072,0.563942,16.2347,32.9785
20257,12.9781,1.51791,0.553739,16.3756,31.8924
20289,16.9266,1.54806,0.59084,16.3223,31.9986
20325,9.11118,1.63988,0.553739,16.1999,35.9202
20353,13.9552,1.65009,0.884405,16.9823,27.9824
20387,26.6866,1.51745,0.601507,16.4151,34.0188
20433,21.7368,1.62597,0.555594,16.5171,45.8147
20474,3.80614,1.52858,0.550956,16.6827,40.8876
20497,14.7014,1.60649,0.624695,16.6474,23.0038
20531,11.6809,1.51791,0.556985,16.5969,34.0141
20561,11.7097,1.52533,0.631188,16.7193,30.8146
20592,13.5861,1.57635,0.656695,16.6743,31.0293
20625,12.538,1.52162,0.580637,16.8213,32.9591
20657,14.4626,1.51838,0.634434,16.7814,31.9912
20691,14.5767,1.54342,0.58713,17.6909,33.849
20726,7.67258,1.6102,0.583884,16.5148,34.931
20753,28.4851,1.65612,0.592232,16.7411,26.9329
20801,12.3552,1.49658,0.571826,16.9767,47.9939
20833,14.4329,1.69693,0.606608,16.8441,31.8502
20867,12.3228,1.5578,0.556985,17.0073,34.0304
20899,10.3077,1.52719,0.532869,16.0408,31.9072
20928,13.4052,1.65843,0.564406,16.9006,28.8454
20961,12.3358,1.52487,0.558377,17.0194,32.9952
20993,13.2526,1.49658,0.605217,16.1326,31.9791
21025,13.1872,1.56939,0.558377,16.1442,31.9787
21057,13.2239,1.53461,0.557913,17.1622,31.8961
21089,16.2115,1.59026,0.578782,15.9151,32.9173
21124,25.2573,1.84069,0.588058,16.8371,34.8313
21169,12.1085,1.6153,0.652521,17.4149,45.0365
21202,11.7783,1.58655,0.667362,16.2105,32.2323
21232,12.9841,1.62504,0.551884,16.2898,30.6857
21264,13.0124,1.63988,0.640463,16.2922,31.8929
21296,15.9068,1.56661,0.564406,16.2741,32.0246
21331,9.97147,1.55223,0.553275,16.4118,34.8373
21360,14.9598,1.54435,0.555594,16.4758,28.9201
21394,11.9049,1.51513,0.548174,16.6238,33.9789
21425,12.8097,1.51745,0.550492,16.5547,31.0238
21457,14.8345,1.53229,0.584811,16.4684,31.8794
21491,28.8348,1.55269,0.612637,16.3896,33.8889
21539,10.8893,1.56243,0.624232,16.4276,47.8993
21569,12.7921,1.69414,0.77171,17.3032,29.9803
21602,11.629,1.76974,0.710492,16.2416,33.1047
21633,12.7253,1.67096,0.568116,16.4536,30.8035
21664,14.6824,1.55455,0.570435,16.7086,31.9434
21698,11.6276,1.57032,0.55513,16.6956,33.9473
21729,12.6052,1.51884,0.597333,16.7429,30.9375
21761,12.615,1.50817,0.568579,16.7995,31.9007
21793,13.5045,1.48081,0.61171,16.7903,32.0171
21826,13.594,1.54342,0.580174,16.9424,32.8222
21859,28.39,1.49797,0.588985,16.8543,33.0991
21907,14.5447,1.5782,0.588985,16.7819,47.769
21941,8.43687,1.91072,0.568579,16.3177,34.041
21969,12.5083,1.64498,0.586666,16.8389,27.8302
22001,12.2537,1.4938,0.531014,16.2472,32.1419
22032,13.2526,1.76093,0.573681,16.7286,30.944
22065,12.263,1.53322,0.607536,15.9791,32.8988
22096,15.2566,1.52255,0.407188,16.3423,30.9245
22130,13.2336,1.51049,0.571362,16.0807,33.9575
22162,13.1599,1.53043,0.576464,17.2002,31.9323
22195,11.2139,1.52904,0.405333,16.3919,32.9015
22225,29.0569,1.52997,0.642782,17.2359,29.9877
22273,16.0594,1.4989,0.572753,16.2852,48.927
22308,11.1295,1.57356,0.588985,17.1543,34.8554
22339,13.0036,1.58052,0.582029,16.166,31.0024
22371,10.0791,1.67235,0.62284,17.2285,31.8251
22401,11.859,1.51096,0.636753,16.3246,30.1384
22432,14.9862,1.79756,0.650203,17.0894,30.7882
22467,11.8623,1.57913,0.589913,16.4596,35.0613
22498,11.8562,1.61577,0.65113,16.2217,30.9449
22529,12.9614,1.62041,0.556058,16.3413,30.7919
22561,28.8593,1.62041,0.559768,16.4498,31.9689
22609,12.7606,1.50632,0.559304,16.6789,47.9773
22641,14.7515,1.57542,0.559768,16.4735,31.9485
22675,12.8037,1.55594,0.562087,16.499,33.9371
22707,12.8357,1.57264,0.564406,16.3534,31.8822
22738,14.8424,1.55269,0.566261,16.5797,31.8456
22772,8.74574,1.70574,0.616348,16.3492,34.0452
22800,12.6456,1.50029,0.617275,16.7221,27.9916
22832,14.662,1.80359,0.64742,16.5064,31.9272
22866,10.4751,1.62087,0.563942,16.7402,34.0605
22896,14.5396,1.57403,0.574608,16.7569,29.8708
22930,27.513,1.65287,0.553739,16.6418,33.9028
22977,1.59768,1.27629,0.549565,17.0166,46.9115
22998,1.54852,1.80267,0.670608,16.4345,21.0291
23019,34.2701,1.67559,0.59455,16.7434,21.0152
23073,14.4515,1.54017,0.577855,16.8737,53.7614
23107,12.4596,1.56383,0.563942,16.9396,33.9153
23139,10.3824,1.88151,0.563014,16.4359,32.0023
23169,13.383,1.91072,0.608,16.5732,29.8792
23202,12.2421,1.68069,0.583884,16.9558,33.0365
23234,12.1572,1.62875,0.613565,17.2025,31.9754
23266,12.1085,1.58191,0.589913,16.0139,32.044
23297,29.2433,1.64869,0.57971,16.9317,30.7399
23346,2.15559,1.40104,0.576927,16.3228,48.9665
23367,4.1382,1.55409,0.543536,16.0849,21.0087
23389,32.077,1.50771,0.535188,16.4415,22.8512
23440,14.9783,1.56104,0.55513,16.2806,51.0024
23474,12.0172,1.63664,0.58342,16.2133,33.8866
23505,15.9564,1.55455,0.580174,16.1938,30.9931
23540,9.02168,1.60093,0.684058,16.1373,34.8378
23568,15.0497,1.65704,0.590377,17.0871,27.9072
23603,11.9967,1.8458,0.582029,17.088,34.9403
23635,11.7741,1.78272,0.599652,16.243,32.1275
23666,27.8033,1.5193,0.549101,16.4921,30.841
23713,1.86156,1.36394,0.670145,16.5783,46.8902
23734,3.85901,1.53414,0.556985,16.307,21.0133
23757,1.85507,1.53368,0.548637,16.7541,22.8869
23778,43.5019,1.52533,0.532406,16.8018,21.1627
23841,14.6398,1.52301,0.54771,16.7017,62.7891
23875,12.6989,1.59119,0.566261,16.5074,33.8792
23906,12.6836,1.55641,0.588985,16.6521,31.9225
23939,10.5637,1.54991,0.638145,16.6321,32.0357
23968,14.7269,1.91072,0.58342,17.0602,29.8449
24003,9.62365,1.51977,0.650666,16.915,34.9333
24032,29.3305,1.78226,0.659014,16.3191,29.1868
24081,1.65333,1.40846,0.590377,17.6584,48.6646
24103,1.59072,1.56151,0.56255,16.787,21.9307
24124,3.49959,1.50725,0.551884,16.9702,21.0221
24147,10.4492,1.53229,0.545855,17.0105,22.9509
24177,44.314,1.52023,0.552348,17.0351,29.9631
24241,13.3111,1.51884,0.551884,16.1382,63.9151
24273,14.3054,1.51745,0.55142,16.0422,31.955
24306,13.3352,1.54991,0.547246,16.0965,32.8617
24338,11.2645,1.57356,0.631188,16.1781,31.9879
24368,13.0374,1.61484,0.762898,16.9428,30.1287
24401,30.2831,1.71316,0.686376,16.6024,32.8065
24451,5.17194,1.3862,0.565797,16.2926,49.9042
24475,2.22238,1.59675,0.563942,17.0152,23.9411
24496,3.41472,1.56197,0.551884,17.0272,21.8207
24519,6.048,1.55872,0.540753,16.3854,23.1174
24544,13.0156,1.54435,0.546782,16.3743,24.9586
24576,46.8215,1.60556,0.632116,16.3427,31.9893
24642,12.9507,1.59026,0.564406,16.301,65.8393
24674,11.8831,1.51884,0.600579,16.4995,31.9323
24705,14.8735,1.58052,0.574608,16.2235,30.9477
24739,12.0287,1.68951,0.575072,16.2968,33.7915
24770,27.7319,1.67188,0.647884,16.3919,31.1443
24817,3.77182,1.51606,0.550029,16.5505,46.9036
24840,1.85322,1.68301,0.563942,16.269,22.8907
24861,3.73009,1.72383,0.696116,16.4002,21.0555
24884,9.59258,1.56568,0.601971,16.6414,23.0168
24913,12.6725,1.55223,0.552811,16.7105,28.8301
24945,12.6943,1.84765,0.582029,16.4007,31.9443
24977,44.4939,1.53739,0.542145,16.7494,31.9893
25041,13.5309,1.52533,0.547246,16.6729,63.8914
25073,13.6556,1.52209,0.684985,16.6669,32.8139
25106,28.461,1.58516,0.602898,16.723,33.0722
25154,1.56151,1.25264,0.606145,17.0852,47.846
25175,1.44093,1.61438,0.568579,16.7448,21.0574
25196,5.43814,1.51049,0.582492,16.9108,20.9247
25221,8.43223,1.72475,0.652985,16.7151,24.8951
25249,14.4621,1.70667,0.601043,16.621,27.9685
25283,10.3216,1.61159,0.550492,16.9377,34.0049
25313,12.3372,1.6102,0.565797,16.9952,29.8787
25345,12.3223,1.54342,0.544464,17.0272,31.9476
25377,44.1192,1.568,0.558377,16.1869,31.9851
25440,14.2034,1.54342,0.563478,17.0537,62.8693
25474,30.1366,1.55038,0.627478,16.0287,33.926
25523,3.23617,1.28,0.551884,16.5477,48.8195
25545,2.12638,1.6218,0.48371,16.1099,22.0791
25565,3.25148,1.5898,0.576464,15.9471,20.8074
25587,10.2261,1.5949,0.716058,16.0691,21.9293
25617,13.1089,1.75397,0.621913,17.0305,29.0722
25650,13.9798,1.66539,0.669217,17.0639,33.0156
25683,10.0053,1.55919,0.606145,16.3821,33.8606
25712,14.9292,1.5411,0.553275,16.4396,29.0027
25746,10.9157,1.5833,0.559304,16.4049,33.907
25776,44.7555,1.55362,0.556985,16.4429,29.9951
25840,29.7475,1.57867,0.552348,16.4243,63.8905
25889,1.95478,1.2749,0.632579,16.6122,48.7448
25910,1.84348,1.59907,0.653913,16.416,21.0054
25931,7.92023,1.57264,0.596406,16.3729,20.9544
25958,7.90863,1.86759,0.584348,16.0561,26.9718
25985,12.7852,1.66168,0.570435,16.5282,26.9505
26017,14.7242,1.7011,0.789797,16.1772,31.9879
26051,12.6947,1.6153,0.634898,16.4744,33.9473
26083,12.4967,1.56336,0.555594,16.7253,32.0561
26115,10.624,1.54249,0.550956,16.7072,31.7941
26145,12.5913,1.54156,0.566261,16.7541,29.945
26177,61.4455,1.60696,0.429913,16.9141,31.9508
26257,1.53925,1.22991,0.710956,16.8886,80.9085
26278,1.56429,1.504,0.825043,16.6864,20.8445
26299,6.47884,1.52765,0.540753,16.8825,21.056
26325,10.4009,1.49751,0.51571,16.9679,25.9529
26355,10.4719,1.55919,0.548174,16.9187,29.8657
26385,14.3559,1.68209,0.563014,16.9094,30.0243
26419,12.2857,1.96591,0.54771,16.4721,33.996
26451,10.31,1.51003,0.54771,17.0671,31.8502
26481,14.3606,1.64498,0.566261,16.9892,29.8704
26515,12.1317,1.49612,0.556521,16.1591,34.0981
26546,11.3215,1.55965,0.556985,16.0403,30.8072
26576,31.2222,1.51096,0.554203,16.2105,29.9172
26626,12.1795,1.53925,0.556521,16.2384,49.952
26657,14.1403,1.48916,0.550492,16.2708,30.9565
26690,14.1667,1.52765,0.561159,16.2161,32.9048
26722,13.1747,1.47246,0.636753,17.1877,32.9563
26755,13.1854,1.48267,0.618203,17.0092,32.9335
26788,9.1251,1.6,0.584348,16.346,32.8779
26816,12.9108,1.63756,0.642782,16.2439,28.1122
26848,14.95,1.65426,0.646492,16.262,31.8859
26882,12.8283,1.55641,0.552348,16.4336,34.0475
26914,10.9115,1.55872,0.549565,16.4401,31.8159
26944,30.8086,1.54203,0.553275,16.5092,29.99
26994,12.857,1.50075,0.55884,16.4763,49.862
27026,11.8511,1.57032,0.553275,16.5143,31.9049
27057,12.8728,1.50678,0.549565,16.633,30.9217
27089,14.7093,1.54017,0.619594,16.4229,32.1192
27123,14.9217,1.53554,0.640463,16.4652,33.7164
27157,8.77449,1.93901,0.58342,16.0965,34.0475
27185,14.752,1.59722,0.568116,16.7068,27.9193
27219,12.4981,1.91907,0.578319,16.2277,34.188
27251,12.6428,1.99838,0.599652,17.1311,31.872
27284,9.39269,1.56243,0.564406,16.8306,32.9971
27313,30.4747,1.51327,0.564406,16.9145,28.7861
27362,11.5038,1.54203,0.550956,16.9572,49.8833
27393,13.4252,1.50122,0.536116,17.1265,30.9894
27426,11.3196,1.5629,0.536116,16.8566,33.0119
27457,12.4517,1.48545,0.548174,17.0685,30.7613
27489,14.4352,1.5578,0.572753,16.8881,31.98
27523,12.4698,1.53785,0.536579,17.0124,33.8741
27555,10.3935,1.80962,0.635826,16.6752,32.0083
27585,16.3548,1.52209,0.595478,16.9424,29.9506
27621,8.34272,1.6269,0.671072,16.9595,35.8799
27649,28.1734,1.54527,0.556058,16.0853,28.0473
27696,14.278,1.58516,0.665043,17.0514,46.8104
27730,12.1475,1.50307,0.609855,16.1823,34.0248
27761,14.2108,1.5091,0.537971,16.1957,30.8879
27794,13.1854,1.5258,0.553739,17.2007,32.9085
27827,11.1448,1.52394,0.548637,17.3069,32.973
27858,14.0805,1.51467,0.538435,16.3334,30.976
27890,13.0537,1.51281,0.627478,16.2463,32.9373
27922,15.0887,1.53507,0.573217,16.3858,31.9054
27956,8.92985,1.56522,0.628406,17.0806,34.0206
27985,11.9884,1.61438,0.644174,17.2415,28.8835
28017,27.8929,1.6218,0.554203,16.3339,31.9397
28064,14.9616,1.52672,0.597797,16.5009,46.8415
28098,12.8195,1.55316,0.55142,16.4619,34.0433
28130,12.9493,1.51745,0.554666,16.5347,31.8363
28162,12.8552,1.52487,0.602435,16.5338,31.9861
28194,11.795,1.56568,0.567652,16.4842,31.9624
28225,12.8496,1.504,0.590377,16.5477,30.8786
28257,14.8985,1.50771,0.426666,16.5528,31.9671
28291,12.877,1.51791,0.505043,16.4596,33.8843
28323,12.8876,1.54481,0.553275,16.4452,31.923
28354,10.9686,1.6102,0.596406,17.0834,31.9313
28386,27.6262,1.61438,0.621913,16.4879,31.0493
28432,13.6728,1.70574,0.605681,16.6117,46.8554
28465,12.5774,1.57542,0.580174,16.5241,33.0449
28497,12.6367,1.54342,0.60429,16.6516,31.82
28529,12.6094,1.50261,0.554203,16.7949,31.9527
28561,12.595,1.51142,0.537043,16.9145,31.9388
28593,12.5352,1.52951,0.562087,16.729,32.0023
28625,12.5245,1.52719,0.55513,16.9809,31.8799
28657,14.4125,1.50075,0.550956,16.941,32.0301
28691,12.3557,1.54852,0.621913,16.9062,33.9724
28723,12.4234,1.48591,0.581101,16.9781,31.8799
28755,26.3467,1.62736,0.598724,16.8227,31.9467
28801,12.2926,1.50029,0.741101,17.0472,45.8968
28833,13.2183,1.79617,0.588058,16.7907,32.025
28866,13.2475,1.69554,0.588985,16.909,32.8849
28899,11.2524,1.55826,0.550029,16.0988,32.8927
28928,13.2294,1.51884,0.534724,16.2166,29.9316
28960,13.1974,1.56754,0.552348,16.0756,31.948
28992,13.158,1.53322,0.553739,16.1558,31.9587
29024,13.1362,1.53136,0.577855,16.3149,31.916
29056,15.1179,1.51838,0.548174,16.2342,32.0102
29090,13.1116,1.54574,0.554666,16.275,33.8922
29122,32.0204,1.5578,0.599652,16.1447,31.9462
29173,8.09553,1.58748,0.560695,16.3316,50.7914
29200,14.9547,1.62087,0.563014,16.3167,27.0701
29234,11.8813,1.83838,0.628406,17.0509,33.9812
29266,11.8762,1.62643,0.546319,16.2912,31.9351
29297,12.9094,1.57496,0.550956,16.3928,30.8531
29329,12.8468,1.65101,0.556521,16.3631,31.9912
29361,12.871,1.53507,0.550492,16.5496,31.8831
29393,12.8338,1.54759,0.59455,16.537,31.9601
29425,12.8459,1.58469,0.558377,16.4888,31.9684
29457,14.7641,1.51096,0.612174,16.5352,31.9383
29491,28.6715,1.5258,0.558377,16.6553,33.9789
29538,14.7246,1.56893,0.538898,16.7258,47.8808
29572,9.63107,1.77948,0.584348,16.3645,34.0415
29601,13.6046,1.60974,0.633507,16.4322,28.9623
29634,12.5862,1.82817,0.665971,16.3775,32.8427
29666,12.569,1.59861,0.622377,16.7587,31.9262
29698,11.5014,1.59165,0.635826,16.6641,32.0056
29729,12.5055,1.52533,0.539362,16.9475,30.8758
29761,12.4684,1.51606,0.553275,17.8852,31.9824
29794,11.4393,1.53183,0.582956,16.8389,32.9368
29825,12.4067,1.54667,0.570435,16.9512,30.9556
29857,30.3007,1.5309,0.550956,16.0538,31.9555
29906,14.3861,1.57542,0.622377,16.8338,48.889
29940,13.3755,1.52904,0.571826,15.9805,33.9075
29972,11.4847,1.58887,0.561159,16.6961,31.9244
30002,11.3632,1.58098,0.568579,16.9897,30.8944
30034,12.1925,2.67965,0.728116,16.9057,31.0743
30067,11.1397,1.77206,0.684058,16.7508,33.0258
30097,12.1192,1.65148,0.57229,17.1052,30.8443
30129,12.1901,1.72754,0.565333,17.0671,31.891
30161,12.0617,1.54574,0.640463,17.1594,32.012
30193,27.9569,1.49472,0.559304,16.2745,31.9814
30240,14.1092,1.46504,0.407188,16.3455,46.7979
30273,13.1497,1.45669,0.561159,16.4155,32.8218
30305,15.04,1.47664,0.563942,16.4049,32.0348
30339,14.0118,1.49751,0.604753,16.2639,33.933
30372,11.0145,1.7971,0.686376,16.953,32.9122
30403,11.9453,1.99606,0.600116,16.8886,30.9649
30435,12.9294,1.70249,0.652058,18.2623,31.9453
30469,8.78237,1.53414,0.586203,16.4735,34.0308
30497,12.8978,1.49612,0.559768,16.4675,27.8437
30529,12.8436,1.4669,0.553739,16.5394,31.9541
30561,28.7434,1.44,0.548174,16.6381,31.968
30608,12.7898,1.53229,0.562087,16.6043,47.9095
30641,12.6145,1.45484,0.598724,16.7272,32.0352
30672,15.6981,1.46412,0.55513,16.8719,31.8284
30707,12.4911,1.46875,0.613565,16.8014,35.0938
30739,13.5842,1.45948,0.558377,16.7272,31.8553
30772,10.6092,1.50168,0.600116,16.6896,32.9002
30802,11.4796,1.61623,0.597333,17.6807,30.0494
30834,11.4022,1.62597,0.66829,16.6961,31.9402
30865,12.5171,1.50122,0.57971,16.9391,30.841
30897,12.4114,1.4771,0.628406,16.896,31.9861
30929,28.4192,1.47014,0.589449,17.0463,31.8604
30977,1.47014,1.18122,0.635362,17.088,47.9819
30998,24.3469,1.43768,0.620058,16.0589,20.9363
31041,14.4185,1.43583,0.564406,16.9359,42.8902
31075,11.424,1.45298,0.561159,16.0677,33.9395
31105,15.2802,1.46504,0.558377,16.1359,29.9947
31139,15.3391,1.53925,0.549565,16.9011,33.8954
31173,8.3993,1.58191,0.544927,16.9294,34.925
31201,12.295,1.61206,0.655768,16.9901,27.9318
31233,12.1642,1.61809,0.565333,17.0384,32.0236
31265,12.2365,1.52672,0.661333,17.2364,31.8493
31297,28.0162,1.54388,0.759188,17.0898,32.0835
31345,6.1542,1.22527,0.572753,16.3293,47.8585
31370,2.12267,1.504,0.553739,16.3001,24.8779
31391,30.0484,1.48869,0.567188,16.4262,20.9247
31440,14.0471,1.5629,0.648348,16.192,48.9488
31473,12.9591,1.49472,0.585275,16.3353,32.9804
31505,14.9449,1.52951,0.588058,16.2694,31.9596
31539,15.0122,1.48359,0.584811,16.5375,33.8527
31573,9.06388,1.57681,0.590377,17.2294,34.0786
31602,13.7925,1.68116,0.553739,16.5134,28.9734
31635,10.6787,1.73496,0.733681,16.1196,33.0541
31665,28.7545,1.5091,0.549101,16.4786,29.7809
31712,1.89727,1.40243,0.748058,16.4035,47.8465
31733,1.80684,1.49519,0.603362,16.5514,21.0175
31754,2.81971,1.52858,0.541681,16.4921,20.9178
31776,45.7085,1.48035,0.608,16.8005,21.8963
31841,13.6468,1.52812,0.549101,16.6303,65.0309
31874,12.6386,1.48313,0.563942,16.7184,32.8983
31906,13.5981,1.47154,0.553739,16.8389,31.9235
31939,12.5709,1.45809,0.553275,16.8422,32.9141
31971,10.7256,1.54249,0.577391,16.7304,31.9044
32001,12.5009,1.73959,0.709565,16.4443,30.0466
32033,28.3279,1.57774,0.736,16.8802,32.0218
32081,5.28788,1.32545,0.547246,16.1025,47.9722
32105,1.45206,1.54759,0.552811,16.9099,23.7797
32126,1.49426,1.47478,0.561623,17.0578,20.9271
32147,10.4,1.49983,0.539362,16.9062,21.0189
32177,46.323,1.54527,0.556058,16.941,29.8727
32243,12.3311,1.48081,0.559768,16.1465,65.9186
32273,14.3462,1.45716,0.536116,17.094,30.9282
32307,10.3263,1.46504,0.414145,16.313,33.9061
32336,17.26,1.48313,0.624232,16.192,28.9586
32372,25.2072,1.51235,0.540753,17.1358,36.0311
32417,2.11942,1.56661,0.560232,17.0685,44.9753
32439,2.21217,1.60742,0.555594,16.1669,21.8657
32460,2.12823,1.53832,0.604753,17.2902,21.004
32482,10.9737,1.54806,0.576,16.3223,21.9923
32512,13.0713,1.4989,0.597797,16.4364,29.8467
32544,14.9496,1.46643,0.581565,16.3965,32.0617
32578,44.8589,1.43814,0.546319,16.5672,33.8639
32642,12.896,1.4451,0.575536,16.5639,63.8687
32674,13.9423,1.42748,0.552348,16.4995,31.9281
32707,10.9254,1.47154,0.587594,16.5458,32.9266
32737,28.9855,1.53925,0.580174,16.2231,29.9923
32785,1.82075,1.18307,0.603362,16.8974,47.9253
32806,3.75513,1.57125,0.556985,16.4726,20.9702
32828,1.88614,1.70296,0.574145,16.2722,22.8971
32849,11.7996,1.47988,0.600579,16.7332,20.9261
32880,12.7086,1.53785,0.550956,16.6989,31.0363
32912,12.6516,1.47478,0.585739,16.781,31.936
32944,14.7293,1.48267,0.553275,16.5593,31.9295
32978,43.6484,1.46226,0.48,16.9011,33.837
33041,12.5927,1.44696,0.549565,16.8658,62.9407
33073,12.6187,1.44835,0.582492,16.857,31.9188
33105,30.4941,1.44881,0.550029,16.8867,31.9569
33155,1.56707,1.21507,0.528232,17.1418,49.9242
33176,1.53322,1.46226,0.54029,16.8788,20.9192
33197,1.51606,1.71548,0.724869,16.7017,20.9558
33218,11.3628,1.78133,0.71884,16.5254,21.1107
33249,12.4526,1.6,0.660405,16.8709,30.8322
33281,12.3107,1.65612,0.580637,16.6952,32.058
33313,12.4016,1.43814,0.538435,16.141,31.7885
33344,15.3405,1.54991,0.580174,16.9721,30.9667
33378,43.3011,1.46458,0.518029,17.1849,34.9013
33441,12.2388,1.42469,0.571826,16.1442,62.9375
33472,29.222,1.46968,0.55513,17.2786,30.9342
33521,2.11385,1.14922,0.548637,16.6136,49.0087
