time[ms],x,y,arc,pos
38593,-87237,83419,40,4
38602,-87237,83419,40,4
38611,-87237,83419,40,4
38620,-87237,83419,40,4
38629,-87237,83419,40,4
38637,-87237,83419,40,4
38647,-87237,83419,40,4
38656,-87237,83419,40,4
38665,-87237,83419,40,4
38674,-87237,83419,40,4
38683,-87237,83419,40,4
38692,-87237,83419,40,4
38701,-87237,83419,40,4
38710,-87237,83419,40,4
38719,-87237,83419,40,4
38728,-87237,83419,40,4
38736,-87237,83419,40,4
38745,-87237,83419,40,4
38754,-87237,83419,40,4
38764,-87237,83419,40,4
38773,-87237,83419,40,4
38782,-87237,83419,40,4
38791,-87237,83419,40,4
38801,-87237,83419,40,4
38810,-87237,83419,40,4
38819,-87237,83419,40,4
38828,-87237,83419,40,4
38837,-87237,83419,40,4
38846,-87237,83419,40,4
38856,-87237,83419,40,4
38865,-87237,83419,40,4
38874,-87237,83419,40,4
38883,-87237,83419,40,4
38892,-87237,83419,40,4
38901,-87237,83419,40,4
38910,-87237,83419,40,4
38919,-87237,83419,40,4
38928,-87237,83419,40,4
38937,-87237,83419,40,4
38946,-87237,83419,40,4
38955,-87237,83419,40,4
38964,-87237,83419,40,4
38974,-87237,83419,40,4
38983,-87237,83419,40,4
38992,-87237,83419,40,4
39003,-87237,83419,40,4
39012,-87237,83419,40,4
39021,-87237,83419,40,4
39030,-87237,83419,40,4
39040,-87237,83419,40,4
39049,-87237,83419,40,4
39058,-87237,83419,40,4
39067,-87237,83419,40,4
39076,-87237,83419,40,4
39085,-87237,83419,40,4
39094,-87237,83419,40,4
39104,-87237,83419,40,4
39113,-87237,83419,40,4
39123,-87237,83419,40,4
39132,-87237,83419,40,4
39141,-87237,83419,40,4
39150,-87237,83419,40,4
39159,-87237,83419,40,4
39168,-87237,83419,40,4
39177,-87237,83419,40,4
39186,-87237,83419,40,4
39196,-87237,83419,40,4
39205,-87237,83419,40,4
39214,-87237,83419,40,4
39223,-87237,83419,40,4
39233,-87237,83419,40,4
39242,-87237,83419,40,4
39251,-87237,83419,40,4
39260,-87237,83419,40,4
39269,-87237,83419,40,4
39278,-87237,83419,40,4
39287,-87237,83419,40,4
39296,-87237,83419,40,4
39305,-87237,83419,40,4
39314,-87237,83419,40,4
39323,-87237,83419,40,4
39332,-87237,83419,40,4
39341,-87237,83419,40,4
39350,-87237,83419,40,4
39359,-87237,83419,40,4
39368,-87237,83419,40,4
39377,-87237,83419,40,4
39387,-87237,83419,40,4
39396,-87237,83419,40,4
39405,-87237,83419,40,4
39415,-87237,83419,40,4
39424,-87237,83419,40,4
39434,-87237,83419,40,4
39443,-87237,83419,40,4
39452,-87237,83419,40,4
39461,-87237,83419,40,4
39470,-87237,83419,40,4
39479,-87237,83419,40,4
39489,-87237,83419,40,4
39498,-87237,83419,40,4
39507,-87237,83419,40,4
39516,-87237,83419,40,4
39525,-87237,83419,40,4
39534,-87237,83419,40,4
39543,-87237,83419,40,4
39552,-87237,83419,40,4
39561,-87237,83419,40,4
39570,-87237,83419,40,4
39579,-87237,83419,40,4
39588,-87237,83419,40,4
39597,-87237,83419,40,4
39606,-87237,83419,40,4
39615,-87237,83419,40,4
39624,-87237,83419,40,4
39633,-87237,83419,40,4
39642,-87237,83419,40,4
39651,-87237,83419,40,4
39660,-87237,83419,40,4
39669,-87237,83419,40,4
39678,-87237,83419,40,4
39687,-87237,83419,40,4
39696,-87237,83419,40,4
39705,-87237,83419,40,4
39714,-87237,83419,40,4
39723,-87237,83419,40,4
39732,-87237,83419,40,4
39741,-87237,83419,40,4
39751,-87237,83419,40,4
39760,-87237,83419,40,4
39769,-87237,83419,40,4
39778,-87237,83419,40,4
39787,-87237,83419,40,4
39797,-87237,83419,40,4
39807,-87237,83419,40,4
39817,-87237,83419,40,4
39826,-87237,83419,40,4
39836,-87237,83419,40,4
39845,-87237,83419,40,4
39854,-87237,83419,40,4
39863,-87237,83419,40,4
39872,-87237,83419,40,4
39881,-87237,83419,40,4
39890,-87237,83419,40,4
39899,-87237,83419,40,4
39908,-87237,83419,40,4
39917,-87237,83419,40,4
39926,-87237,83419,40,4
39935,-87237,83419,40,4
39944,-87237,83419,40,4
39952,-87237,83419,40,4
39961,-87237,83419,40,4
39970,-87237,83419,40,4
39979,-87237,83419,40,4
39988,-87237,83419,40,4
39997,-87237,83419,40,4
40006,-87237,83419,40,4
40015,-87237,83419,40,4
40024,-87237,83419,40,4
40033,-87237,83419,40,4
40042,-87237,83419,40,4
40051,-87237,83419,40,4
40061,-87237,83419,40,4
40070,-87237,83419,40,4
40079,-87237,83419,40,4
40088,-87237,83419,40,4
40097,-87237,83419,40,4
40106,-87237,83419,40,4
40116,-87237,83419,40,4
40125,-87237,83419,40,4
40134,-87237,83419,40,4
40143,-87237,83419,40,4
40152,-87237,83419,40,4
40161,-87237,83419,40,4
40170,-87237,83419,40,4
40179,-87237,83419,40,4
40188,-87237,83419,40,4
40197,-87237,83419,40,4
40206,-87237,83419,40,4
40216,-87237,83419,40,4
40225,-87237,83419,40,4
40234,-87237,83419,40,4
40243,-87237,83419,40,4
40252,-87237,83419,40,4
40261,-87237,83419,40,4
40270,-87237,83419,40,4
40279,-87237,83419,40,4
40288,-87237,83419,40,4
40297,-87237,83419,40,4
40306,-87237,83419,40,4
40315,-87237,83419,40,4
40324,-87237,83419,40,4
40333,-87237,83419,40,4
40342,-87237,83419,40,4
40351,-87237,83419,40,4
40360,-87237,83419,40,4
40369,-87237,83419,40,4
40378,-87237,83419,40,4
40387,-87237,83419,40,4
40396,-87237,83419,40,4
40405,-87237,83419,40,4
40414,-87237,83419,40,4
40423,-87237,83419,40,4
40432,-87237,83419,40,4
40441,-87237,83419,40,4
40451,-87237,83419,40,4
40460,-87237,83419,40,4
40469,-87237,83419,40,4
40479,-87237,83419,40,4
40488,-87237,83419,40,4
40497,-87237,83419,40,4
40507,-87237,83419,40,4
40516,-87237,83419,40,4
40525,-87237,83419,40,4
40534,-87237,83419,40,4
40544,-87237,83419,40,4
40553,-87237,83419,40,4
40562,-87237,83419,40,4
40572,-87237,83419,40,4
40581,-87237,83419,40,4
40590,-87237,83419,40,4
40599,-87237,83419,40,4
40608,-87237,83419,40,4
40617,-87237,83419,40,4
40626,-87237,83419,40,4
40635,-87237,83419,40,4
40644,-87237,83419,40,4
40653,-87237,83419,40,4
40662,-87237,83419,40,4
40671,-87237,83419,40,4
40681,-87237,83419,40,4
40690,-87237,83419,40,4
40699,-87237,83419,40,4
40709,-87237,83419,40,4
40718,-87237,83419,40,4
40727,-87237,83419,40,4
40737,-87237,83419,40,4
40747,-87237,83419,40,4
40756,-87237,83419,40,4
40765,-87237,83419,40,4
40774,-87237,83419,40,4
40783,-87237,83419,40,4
40792,-87237,83419,40,4
40801,-87237,83419,40,4
40810,-87237,83419,40,4
40819,-87237,83419,40,4
40828,-87237,83419,40,4
40837,-87237,83419,40,4
40846,-87237,83419,40,4
40857,-87237,83419,40,4
40866,-87237,83419,40,4
40875,-87237,83419,40,4
40884,-87237,83419,40,4
40893,-87237,83419,40,4
40902,-87237,83419,40,4
40911,-87237,83419,40,4
40920,-87237,83419,40,4
40929,-87237,83419,40,4
40938,-87237,83419,40,4
40948,-87237,83419,40,4
40957,-87237,83419,40,4
40966,-87237,83419,40,4
40975,-87237,83419,40,4
40984,-87237,83419,40,4
40993,-87237,83419,40,4
41002,-87237,83419,40,4
41011,-87237,83419,40,4
41020,-87237,83419,40,4
41029,-87237,83419,40,4
41038,-87237,83419,40,4
41047,-87237,83419,40,4
41056,-87237,83419,40,4
41065,-87237,83419,40,4
41074,-87237,83419,40,4
41083,-87237,83419,40,4
41092,-87237,83419,40,4
41101,-87237,83419,40,4
41110,-87237,83419,40,4
41119,-87237,83419,40,4
41128,-87237,83419,40,4
41137,-87237,83419,40,4
41146,-87237,83419,40,4
41155,-87237,83419,40,4
41165,-87237,83419,40,4
41174,-87237,83419,40,4
41183,-87237,83419,40,4
41192,-87237,83419,40,4
41201,-87237,83419,40,4
41210,-87237,83419,40,4
41219,-87237,83419,40,4
41229,-87237,83419,40,4
41238,-87237,83419,40,4
41247,-87237,83419,40,4
41256,-87237,83419,40,4
41265,-87237,83419,40,4
41274,-87237,83419,40,4
41283,-87237,83419,40,4
41292,-87237,83419,40,4
41301,-87237,83419,40,4
41310,-87237,83419,40,4
41319,-87237,83419,40,4
41328,-87237,83419,40,4
41337,-87237,83419,40,4
41346,-87237,83419,40,4
41355,-87237,83419,40,4
41364,-87237,83419,40,4
41373,-87237,83419,40,4
41383,-87237,83419,40,4
41392,-87237,83419,40,4
41401,-87237,83419,40,4
41410,-87237,83419,40,4
41419,-87237,83419,40,4
41428,-87237,83419,40,4
41437,-87237,83419,40,4
41447,-87237,83419,40,4
41456,-87237,83419,40,4
41466,-87237,83419,40,4
41475,-87237,83419,40,4
41484,-87237,83419,40,4
41493,-87237,83419,40,4
41502,-87237,83419,40,4
41512,-87237,83419,40,4
41521,-87237,83419,40,4
41531,-87237,83419,40,4
41541,-87237,83419,40,4
41550,-87237,83419,40,4
41560,-87237,83419,40,4
41569,-87237,83419,40,4
41578,-87237,83419,40,4
41587,-87237,83419,40,4
41596,-87237,83419,40,4
41605,-87237,83419,40,4
41613,-87237,83419,40,4
41622,-87237,83419,40,4
41631,-87237,83419,40,4
41640,-87237,83419,40,4
41649,-87237,83419,40,4
41658,-87237,83419,40,4
41667,-87237,83419,40,4
41676,-87237,83419,40,4
41685,-87237,83419,40,4
41694,-87237,83419,40,4
41703,-87237,83419,40,4
41712,-87237,83419,40,4
41721,-87237,83419,40,4
41731,-87237,83419,40,4
41740,-87237,83419,40,4
41749,-87237,83419,40,4
41759,-87237,83419,40,4
41768,-87237,83419,40,4
41777,-87237,83419,40,4
41786,-87237,83419,40,4
41795,-87237,83419,40,4
41804,-87237,83419,40,4
41813,-87237,83419,40,4
41822,-87237,83419,40,4
41831,-87237,83419,40,4
41840,-87237,83419,40,4
41850,-87237,83419,40,4
41859,-87237,83419,40,4
41868,-87237,83419,40,4
41877,-87237,83419,40,4
41886,-87237,83419,40,4
41895,-87237,83419,40,4
41904,-87237,83419,40,4
41913,-87237,83419,40,4
41922,-87237,83419,40,4
41931,-87237,83419,40,4
41940,-87237,83419,40,4
41950,-87237,83419,40,4
41960,-87237,83419,40,4
41970,-87237,83419,40,4
41979,-87237,83419,40,4
41987,-87237,83419,40,4
41997,-87237,83419,40,4
42006,-87237,83419,40,4
42016,-87237,83419,40,4
42026,-87237,83419,40,4
42035,-87237,83419,40,4
42044,-87237,83419,40,4
42053,-87237,83419,40,4
42062,-87237,83419,40,4
42071,-87237,83419,40,4
42081,-87237,83419,40,4
42090,-87237,83419,40,4
42099,-87237,83419,40,4
42109,-87237,83419,40,4
42118,-87237,83419,40,4
42127,-87237,83419,40,4
42136,-87237,83419,40,4
42145,-87237,83419,40,4
42154,-87237,83419,40,4
42163,-87237,83419,40,4
42172,-87237,83419,40,4
42181,-87237,83419,40,4
42190,-87237,83419,40,4
42199,-87237,83419,40,4
42208,-87237,83419,40,4
42217,-87237,83419,40,4
42226,-87237,83419,40,4
42235,-87237,83419,40,4
42245,-87237,83419,40,4
42254,-87237,83419,40,4
42263,-87237,83419,40,4
42272,-87237,83419,40,4
42281,-87237,83419,40,4
42290,-87237,83419,40,4
42299,-87237,83419,40,4
42308,-87237,83419,40,4
42317,-87237,83419,40,4
42326,-87237,83419,40,4
42335,-87237,83419,40,4
42344,-87237,83419,40,4
42354,-87237,83419,40,4
42362,-87237,83419,40,4
42371,-87237,83419,40,4
42381,-87237,83419,40,4
42390,-87237,83419,40,4
42399,-87237,83419,40,4
42408,-87237,83419,40,4
42418,-87237,83419,40,4
42427,-87237,83419,40,4
42436,-87237,83419,40,4
42445,-87237,83419,40,4
42453,-87237,83419,40,4
42462,-87237,83419,40,4
42472,-87237,83419,40,4
42481,-87237,83419,40,4
42490,-87237,83419,40,4
42499,-87237,83419,40,4
42509,-87237,83419,40,4
42518,-87237,83419,40,4
42527,-87237,83419,40,4
42536,-87237,83419,40,4
42545,-87237,83419,40,4
42554,-87237,83419,40,4
42563,-87237,83419,40,4
42572,-87237,83419,40,4
42581,-87237,83419,40,4
42590,-87237,83419,40,4
42599,-87237,83419,40,4
42608,-87237,83419,40,4
42618,-87237,83419,40,4
42627,-87237,83419,40,4
42636,-87237,83419,40,4
42645,-87237,83419,40,4
42654,-87237,83419,40,4
42663,-87237,83419,40,4
42672,-87237,83419,40,4
42681,-87237,83419,40,4
42690,-87237,83419,40,4
42699,-87237,83419,40,4
42708,-87237,83419,40,4
42717,-87237,83419,40,4
42726,-87237,83419,40,4
42734,-87237,83419,40,4
42743,-87237,83419,40,4
42752,-87237,83419,40,4
42761,-87237,83419,40,4
42771,-87237,83419,40,4
42780,-87237,83419,40,4
42789,-87237,83419,40,4
42799,-87237,83419,40,4
42808,-87237,83419,40,4
42817,-87237,83419,40,4
42826,-87237,83419,40,4
42836,-87237,83419,40,4
42845,-87237,83419,40,4
42854,-87237,83419,40,4
42863,-87237,83419,40,4
42872,-87237,83419,40,4
42881,-87237,83419,40,4
42891,-87237,83419,40,4
42900,-87237,83419,40,4
42910,-87237,83419,40,4
42919,-87237,83419,40,4
42928,-87237,83419,40,4
42937,-87237,83419,40,4
42946,-87237,83419,40,4
42955,-87237,83419,40,4
42965,-87237,83419,40,4
42974,-87237,83419,40,4
42983,-87237,83419,40,4
42992,-87237,83419,40,4
43001,-87237,83419,40,4
43010,-87237,83419,40,4
43019,-87237,83419,40,4
43028,-87237,83419,40,4
43037,-87237,83419,40,4
43046,-87237,83419,40,4
43056,-87237,83419,40,4
43065,-87237,83419,40,4
43074,-87237,83419,40,4
43083,-87237,83419,40,4
43093,-87237,83419,40,4
43102,-87237,83419,40,4
43111,-87237,83419,40,4
43121,-87237,83419,40,4
43131,-87237,83419,40,4
43141,-87237,83419,40,4
43150,-87237,83419,40,4
43160,-87237,83419,40,4
43169,-87237,83419,40,4
43178,-87237,83419,40,4
43188,-87237,83419,40,4
43197,-87237,83419,40,4
43206,-87237,83419,40,4
43216,-87237,83419,40,4
43225,-87237,83419,40,4
43234,-87237,83419,40,4
43243,-87237,83419,40,4
43252,-87237,83419,40,4
43261,-87237,83419,40,4
43270,-87237,83419,40,4
43279,-87237,83419,40,4
43289,-87237,83419,40,4
43298,-87237,83419,40,4
43307,-87237,83419,40,4
43316,-87237,83419,40,4
43325,-87237,83419,40,4
43334,-87237,83419,40,4
43343,-87237,83419,40,4
43352,-87237,83419,40,4
43361,-87237,83419,40,4
43370,-87237,83419,40,4
43379,-87237,83419,40,4
43388,-87237,83419,40,4
43397,-87237,83419,40,4
43406,-87237,83419,40,4
43415,-87237,83419,40,4
43424,-87237,83419,40,4
43433,-87237,83419,40,4
43442,-87237,83419,40,4
43451,-87237,83419,40,4
43460,-87237,83419,40,4
43469,-87237,83419,40,4
43479,-87237,83419,40,4
43488,-87237,83419,40,4
43497,-87237,83419,40,4
43506,-87237,83419,40,4
43516,-87237,83419,40,4
43525,-87237,83419,40,4
43534,-87237,83419,40,4
43543,-87237,83419,40,4
43553,-87237,83419,40,4
43562,-87237,83419,40,4
43571,-87237,83419,40,4
43581,-87237,83419,40,4
43590,-87237,83419,40,4
43599,-87237,83419,40,4
43608,-87237,83419,40,4
43618,-87237,83419,40,4
43627,-87237,83419,40,4
43636,-87237,83419,40,4
43645,-87237,83419,40,4
43654,-87237,83419,40,4
43663,-87237,83419,40,4
43672,-87237,83419,40,4
43681,-87237,83419,40,4
43690,-87237,83419,40,4
43699,-87237,83419,40,4
43709,-87237,83419,40,4
43718,-87237,83419,40,4
43727,-87237,83419,40,4
43736,-87237,83419,40,4
43745,-87237,83419,40,4
43754,-87237,83419,40,4
43763,-87237,83419,40,4
43772,-87237,83419,40,4
43781,-87237,83419,40,4
43790,-87237,83419,40,4
43799,-87237,83419,40,4
43808,-87237,83419,40,4
43817,-87237,83419,40,4
43826,-87237,83419,40,4
43834,-87237,83419,40,4
43843,-87237,83419,40,4
43853,-87237,83419,40,4
43862,-87237,83419,40,4
43871,-87237,83419,40,4
43881,-87237,83419,40,4
43890,-87237,83419,40,4
43899,-87237,83419,40,4
43908,-87237,83419,40,4
43917,-87237,83419,40,4
43926,-87237,83419,40,4
43935,-87237,83419,40,4
43944,-87237,83419,40,4
43954,-87237,83419,40,4
43964,-87237,83419,40,4
43973,-87237,83419,40,4
43982,-87237,83419,40,4
43991,-87237,83419,40,4
44000,-87237,83419,40,4
44009,-87237,83419,40,4
44018,-87237,83419,40,4
44027,-87237,83419,40,4
44036,-87237,83419,40,4
44045,-87237,83419,40,4
44054,-87237,83419,40,4
44063,-87237,83419,40,4
44072,-87237,83419,40,4
44081,-87237,83419,40,4
44090,-87237,83419,40,4
44099,-87237,83419,40,4
44109,-87237,83419,40,4
44118,-87237,83419,40,4
44127,-87237,83419,40,4
44136,-87237,83419,40,4
44145,-87237,83419,40,4
44154,-87237,83419,40,4
44164,-87237,83419,40,4
44173,-87237,83419,40,4
44182,-87237,83419,40,4
44191,-87237,83419,40,4
44200,-87237,83419,40,4
44209,-87237,83419,40,4
44219,-87237,83419,40,4
44228,-87237,83419,40,4
44237,-87237,83419,40,4
44246,-87237,83419,40,4
44255,-87237,83419,40,4
44264,-87237,83419,40,4
44273,-87237,83419,40,4
44282,-87237,83419,40,4
44291,-87237,83419,40,4
44300,-87237,83419,40,4
44310,-87237,83419,40,4
44319,-87237,83419,40,4
44328,-87237,83419,40,4
44337,-87237,83419,40,4
44347,-87237,83419,40,4
44356,-87237,83419,40,4
44365,-87237,83419,40,4
44374,-87237,83419,40,4
44384,-87237,83419,40,4
44393,-87237,83419,40,4
44402,-87237,83419,40,4
44412,-87237,83419,40,4
44421,-87237,83419,40,4
44430,-87237,83419,40,4
44439,-87237,83419,40,4
44448,-87237,83419,40,4
44458,-87237,83419,40,4
44467,-87237,83419,40,4
44476,-87237,83419,40,4
44485,-87237,83419,40,4
44494,-87237,83419,40,4
44503,-87237,83419,40,4
44512,-87237,83419,40,4
44521,-87237,83419,40,4
44530,-87237,83419,40,4
44539,-87237,83419,40,4
44548,-87237,83419,40,4
44557,-87237,83419,40,4
44566,-87237,83419,40,4
44575,-87237,83419,40,4
44584,-87237,83419,40,4
44593,-87237,83419,40,4
44603,-87237,83419,40,4
44612,-87237,83419,40,4
44621,-87237,83419,40,4
44630,-87237,83419,40,4
44639,-87237,83419,40,4
44648,-87237,83419,40,4
44657,-87237,83419,40,4
44666,-87237,83419,40,4
44675,-87237,83419,40,4
44684,-87237,83419,40,4
44693,-87237,83419,40,4
44702,-87237,83419,40,4
44711,-87237,83419,40,4
44720,-87237,83419,40,4
44729,-87237,83419,40,4
44738,-87237,83419,40,4
44747,-87237,83419,40,4
44756,-87237,83419,40,4
44765,-87237,83419,40,4
44774,-87237,83419,40,4
44783,-87237,83419,40,4
44792,-87237,83419,40,4
44801,-87237,83419,40,4
44810,-87237,83419,40,4
44819,-87237,83419,40,4
44828,-87237,83419,40,4
44837,-87237,83419,40,4
44846,-87237,83419,40,4
44855,-87237,83419,40,4
44865,-87237,83419,40,4
44874,-87237,83419,40,4
44884,-87237,83419,40,4
44893,-87237,83419,40,4
44902,-87237,83419,40,4
44911,-87237,83419,40,4
44920,-87237,83419,40,4
44930,-87237,83419,40,4
44939,-87237,83419,40,4
44948,-87237,83419,40,4
44958,-87237,83419,40,4
44967,-87237,83419,40,4
44977,-87237,83419,40,4
44986,-87237,83419,40,4
44996,-87237,83419,40,4
45006,-87237,83419,40,4
45015,-87237,83419,40,4
45024,-87237,83419,40,4
45033,-87237,83419,40,4
45042,-87237,83419,40,4
45052,-87237,83419,40,4
45061,-87237,83419,40,4
45070,-87237,83419,40,4
45080,-87237,83419,40,4
45089,-87237,83419,40,4
45099,-87237,83419,40,4
45108,-87237,83419,40,4
45117,-87237,83419,40,4
45126,-87237,83419,40,4
45136,-87237,83419,40,4
45146,-87237,83419,40,4
45155,-87237,83419,40,4
45166,-87237,83419,40,4
45175,-87237,83419,40,4
45185,-87237,83419,40,4
45194,-87237,83419,40,4
45203,-87237,83419,40,4
45212,-87237,83419,40,4
45221,-87237,83419,40,4
45231,-87237,83419,40,4
45240,-87237,83419,40,4
45249,-87237,83419,40,4
45258,-87237,83419,40,4
45267,-87237,83419,40,4
45276,-87237,83419,40,4
45285,-87237,83419,40,4
45294,-87237,83419,40,4
45303,-87237,83419,40,4
45312,-87237,83419,40,4
45321,-87237,83419,40,4
45330,-87237,83419,40,4
45340,-87237,83419,40,4
45349,-87237,83419,40,4
45358,-87237,83419,40,4
45367,-87237,83419,40,4
45376,-87237,83419,40,4
45385,-87237,83419,40,4
45394,-87237,83419,40,4
45404,-87237,83419,40,4
45413,-87237,83419,40,4
45422,-87237,83419,40,4
45432,-87237,83419,40,4
45441,-87237,83419,40,4
45450,-87237,83419,40,4
45459,-87237,83419,40,4
45470,-87237,83419,40,4
45480,-87237,83419,40,4
45489,-87237,83419,40,4
45498,-87237,83419,40,4
45507,-87237,83419,40,4
45516,-87237,83419,40,4
45525,-87237,83419,40,4
45534,-87237,83419,40,4
45543,-87237,83419,40,4
45552,-87237,83419,40,4
45562,-87237,83419,40,4
45571,-87237,83419,40,4
45580,-87237,83419,40,4
45589,-87237,83419,40,4
45598,-87237,83419,40,4
45607,-87237,83419,40,4
45616,-87237,83419,40,4
45626,-87237,83419,40,4
45635,-87237,83419,40,4
45644,-87237,83419,40,4
45653,-87237,83419,40,4
45662,-87237,83419,40,4
45671,-87237,83419,40,4
45680,-87237,83419,40,4
45690,-87237,83419,40,4
45699,-87237,83419,40,4
45708,-87237,83419,40,4
45719,-87237,83419,40,4
45729,-87237,83419,40,4
45738,-87237,83419,40,4
45747,-87237,83419,40,4
45756,-87237,83419,40,4
45766,-87237,83419,40,4
45776,-87237,83419,40,4
45785,-87237,83419,40,4
45794,-87237,83419,40,4
45803,-87237,83419,40,4
45812,-87237,83419,40,4
45822,-87237,83419,40,4
45831,-87237,83419,40,4
45840,-87237,83419,40,4
45849,-87237,83419,40,4
45858,-87237,83419,40,4
45868,-87237,83419,40,4
45877,-87237,83419,40,4
45886,-87237,83419,40,4
45895,-87237,83419,40,4
45904,-87237,83419,40,4
45913,-87237,83419,40,4
45922,-87237,83419,40,4
45932,-87237,83419,40,4
45941,-87237,83419,40,4
45951,-87237,83419,40,4
45960,-87237,83419,40,4
45969,-87237,83419,40,4
45978,-87237,83419,40,4
45987,-87237,83419,40,4
45996,-87237,83419,40,4
46005,-87237,83419,40,4
46014,-87237,83419,40,4
46023,-87237,83419,40,4
46033,-87237,83419,40,4
46042,-87237,83419,40,4
46051,-87237,83419,40,4
46060,-87237,83419,40,4
46069,-87237,83419,40,4
46078,-87237,83419,40,4
46087,-87237,83419,40,4
46097,-87237,83419,40,4
46106,-87237,83419,40,4
46115,-87237,83419,40,4
46124,-87237,83419,40,4
46134,-87237,83419,40,4
46144,-87237,83419,40,4
46154,-87237,83419,40,4
46164,-87237,83419,40,4
46173,-87237,83419,40,4
46182,-87237,83419,40,4
46191,-87237,83419,40,4
46200,-87237,83419,40,4
46209,-87237,83419,40,4
46218,-87237,83419,40,4
46227,-87237,83419,40,4
46236,-87237,83419,40,4
46245,-87237,83419,40,4
46255,-87237,83419,40,4
46264,-87237,83419,40,4
46273,-87237,83419,40,4
46282,-87237,83419,40,4
46291,-87237,83419,40,4
46300,-87237,83419,40,4
46309,-87237,83419,40,4
46318,-87237,83419,40,4
46327,-87237,83419,40,4
46336,-87237,83419,40,4
46346,-87237,83419,40,4
46355,-87237,83419,40,4
46365,-87237,83419,40,4
46374,-87237,83419,40,4
46384,-87237,83419,40,4
46393,-87237,83419,40,4
46403,-87237,83419,40,4
46412,-87237,83419,40,4
46421,-87237,83419,40,4
46430,-87237,83419,40,4
46439,-87237,83419,40,4
46450,-87237,83419,40,4
46459,-87237,83419,40,4
46467,-87237,83419,40,4
46476,-87237,83419,40,4
46485,-87237,83419,40,4
46494,-87237,83419,40,4
46503,-87237,83419,40,4
46512,-87237,83419,40,4
46521,-87237,83419,40,4
46531,-87237,83419,40,4
46540,-87237,83419,40,4
46549,-87237,83419,40,4
46558,-87237,83419,40,4
46567,-87237,83419,40,4
46576,-87237,83419,40,4
46585,-87237,83419,40,4
46594,-87237,83419,40,4
46603,-87237,83419,40,4
46612,-87237,83419,40,4
46622,-87237,83419,40,4
46631,-87237,83419,40,4
46640,-87237,83419,40,4
46649,-87237,83419,40,4
46658,-87237,83419,40,4
46668,-87237,83419,40,4
46677,-87237,83419,40,4
46686,-87237,83419,40,4
46695,-87237,83419,40,4
46704,-87237,83419,40,4
46713,-87237,83419,40,4
46722,-87237,83419,40,4
46732,-87237,83419,40,4
46741,-87237,83419,40,4
46750,-87237,83419,40,4
46759,-87237,83419,40,4
46768,-87237,83419,40,4
46777,-87237,83419,40,4
46786,-87237,83419,40,4
46796,-87237,83419,40,4
46805,-87237,83419,40,4
46814,-87237,83419,40,4
46823,-87237,83419,40,4
46832,-87237,83419,40,4
46841,-87237,83419,40,4
46851,-87237,83419,40,4
46861,-87237,83419,40,4
46870,-87237,83419,40,4
46879,-87237,83419,40,4
46888,-87237,83419,40,4
46897,-87237,83419,40,4
46906,-87237,83419,40,4
46915,-87237,83419,40,4
46924,-87237,83419,40,4
46933,-87237,83419,40,4
46942,-87237,83419,40,4
46951,-87237,83419,40,4
46960,-87237,83419,40,4
46969,-87237,83419,40,4
46978,-87237,83419,40,4
46987,-87237,83419,40,4
46996,-87237,83419,40,4
47005,-87237,83419,40,4
47014,-87237,83419,40,4
47023,-87237,83419,40,4
47032,-87237,83419,40,4
47041,-87237,83419,40,4
47050,-87237,83419,40,4
47059,-87237,83419,40,4
47068,-87237,83419,40,4
47077,-87237,83419,40,4
47086,-87237,83419,40,4
47095,-87237,83419,40,4
47104,-87237,83419,40,4
47113,-87237,83419,40,4
47122,-87237,83419,40,4
47132,-87237,83419,40,4
47141,-87237,83419,40,4
47150,-87237,83419,40,4
47159,-87237,83419,40,4
47169,-87237,83419,40,4
47178,-87237,83419,40,4
47187,-87237,83419,40,4
47196,-87237,83419,40,4
47205,-87237,83419,40,4
47214,-87237,83419,40,4
47224,-87237,83419,40,4
47233,-87237,83419,40,4
47242,-87237,83419,40,4
47251,-87237,83419,40,4
47260,-87237,83419,40,4
47269,-87237,83419,40,4
47278,-87237,83419,40,4
47287,-87237,83419,40,4
47297,-87237,83419,40,4
47306,-87237,83419,40,4
47315,-87237,83419,40,4
47324,-87237,83419,40,4
47334,-87237,83419,40,4
47343,-87237,83419,40,4
47353,-87237,83419,40,4
47363,-87237,83419,40,4
47373,-87237,83419,40,4
47382,-87237,83419,40,4
47392,-87237,83419,40,4
47401,-87237,83419,40,4
47410,-87237,83419,40,4
47419,-87237,83419,40,4
47428,-87237,83419,40,4
47438,-87237,83419,40,4
47448,-87237,83419,40,4
47457,-87237,83419,40,4
47466,-87237,83419,40,4
47475,-87237,83419,40,4
47484,-87237,83419,40,4
47493,-87237,83419,40,4
47502,-87237,83419,40,4
47511,-87237,83419,40,4
47520,-87237,83419,40,4
47529,-87237,83419,40,4
47538,-87237,83419,40,4
47547,-87237,83419,40,4
47556,-87237,83419,40,4
47567,-87237,83419,40,4
47576,-87237,83419,40,4
47586,-87237,83419,40,4
47595,-87237,83419,40,4
47604,-87237,83419,40,4
47613,-87237,83419,40,4
47622,-87237,83419,40,4
47631,-87237,83419,40,4
47640,-87237,83419,40,4
47649,-87237,83419,40,4
47658,-87237,83419,40,4
47667,-87237,83419,40,4
47676,-87237,83419,40,4
47685,-87237,83419,40,4
47695,-87237,83419,40,4
47704,-87237,83419,40,4
47713,-87237,83419,40,4
47722,-87237,83419,40,4
