time[ms],x,y,arc,pos
36049,-4286,58500,98,12
36057,-4289,58512,98,12
36065,-4291,58523,99,12
36073,-4295,58538,99,12
36081,-4298,58552,99,12
36089,-4298,58565,99,12
36097,-4298,58576,99,12
36105,-4298,58586,99,12
36113,-4298,58598,99,12
36121,-4298,58612,99,12
36129,-4299,58627,99,12
36137,-4300,58640,99,12
36145,-4301,58653,98,12
36153,-4301,58666,98,12
36161,-4304,58680,98,12
36169,-4304,58694,98,12
36177,-4304,58711,98,12
36185,-4304,58726,98,12
36193,-4304,58740,98,12
36201,-4304,58755,98,12
36209,-4304,58769,98,12
36217,-4304,58782,98,12
36225,-4304,58804,98,12
36233,-4304,58826,98,12
36241,-4305,58847,98,12
36249,-4308,58867,97,12
36257,-4309,58882,97,12
36265,-4309,58902,97,12
36273,-4309,58915,97,12
36281,-4309,58929,97,12
36289,-4309,58944,97,12
36297,-4309,58960,97,12
36305,-4311,58975,97,12
36313,-4313,58990,97,12
36321,-4315,59004,97,12
36329,-4316,59018,97,12
36337,-4320,59034,97,12
36345,-4321,59050,97,12
36353,-4321,59063,96,11
36361,-4324,59077,96,11
36369,-4325,59091,96,11
36377,-4326,59103,96,11
36385,-4330,59117,95,11
36393,-4331,59131,95,11
36401,-4331,59145,95,11
36409,-4331,59156,95,11
36417,-4333,59168,95,11
36425,-4334,59180,95,11
36433,-4339,59192,95,11
36441,-4340,59206,95,11
36449,-4340,59217,95,11
36457,-4343,59228,95,11
36465,-4345,59241,95,11
36473,-4346,59256,96,11
36481,-4346,59268,95,11
36489,-4348,59281,95,11
36497,-4351,59293,95,11
36505,-4353,59307,96,11
36513,-4354,59321,96,11
36521,-4354,59333,96,11
36529,-4355,59344,96,11
36537,-4358,59358,95,11
36545,-4358,59372,96,11
36553,-4360,59386,96,11
36561,-4364,59398,96,11
36569,-4365,59411,97,12
36577,-4365,59422,97,12
36585,-4366,59433,97,12
36593,-4369,59447,96,11
36601,-4371,59463,97,12
36609,-4373,59476,96,11
36617,-4375,59489,97,12
36625,-4375,59504,97,12
36633,-4376,59518,97,12
36641,-4379,59531,97,12
36649,-4381,59542,97,12
36657,-4381,59557,97,12
36665,-4383,59573,97,12
36673,-4381,59589,97,12
36681,-4377,59602,96,11
36689,-4377,59616,96,11
36697,-4377,59630,96,11
36705,-4378,59647,96,11
36713,-4379,59661,96,11
36721,-4379,59674,95,11
36729,-4380,59688,95,11
36737,-4382,59702,95,11
36745,-4384,59713,95,11
36753,-4386,59728,95,11
36761,-4391,59746,95,11
36769,-4394,59763,96,11
36777,-4395,59783,96,11
36785,-4396,59796,95,11
36793,-4399,59807,94,11
36801,-4401,59820,94,11
36809,-4401,59832,95,11
36817,-4404,59846,95,11
36825,-4406,59857,95,11
36833,-4406,59869,95,11
36841,-4409,59882,95,11
36849,-4411,59893,95,11
36857,-4413,59906,96,11
36865,-4415,59918,97,12
36873,-4416,59931,97,12
36881,-4418,59943,97,12
36889,-4418,59956,97,12
36897,-4418,59967,97,12
36905,-4420,59979,97,12
36913,-4423,59992,97,12
36921,-4424,60005,97,12
36929,-4425,60018,97,12
36937,-4425,60031,96,11
36945,-4428,60043,96,11
36953,-4433,60057,97,12
36961,-4434,60070,98,12
36969,-4434,60082,98,12
36977,-4434,60093,98,12
36985,-4435,60103,98,12
36993,-4438,60117,98,12
37001,-4440,60129,98,12
37009,-4441,60141,98,12
37017,-4443,60153,97,12
37025,-4443,60166,97,12
37033,-4444,60178,97,12
37041,-4447,60193,97,12
37049,-4449,60207,97,12
37057,-4450,60221,97,12
37065,-4451,60235,97,12
37073,-4453,60249,97,12
37081,-4454,60264,97,12
37089,-4456,60278,96,11
37097,-4460,60293,96,11
37105,-4461,60310,97,12
37113,-4461,60323,97,12
37121,-4461,60336,97,12
37129,-4464,60351,97,12
37137,-4466,60365,96,11
37145,-4468,60379,97,12
37153,-4469,60393,97,12
37161,-4470,60406,96,11
37169,-4470,60421,96,11
37177,-4473,60435,96,11
37185,-4474,60448,96,11
37193,-4476,60463,96,11
37201,-4478,60476,96,11
37209,-4481,60492,96,11
37217,-4485,60506,96,11
37225,-4485,60521,96,11
37233,-4485,60533,96,11
37241,-4488,60547,96,11
37249,-4490,60558,97,12
37257,-4491,60571,97,12
37265,-4494,60583,97,12
37273,-4495,60594,97,12
37281,-4495,60607,97,12
37289,-4496,60618,97,12
37297,-4496,60631,96,11
37305,-4499,60642,96,11
37313,-4500,60653,96,11
37321,-4500,60665,96,11
37329,-4503,60677,96,11
37337,-4505,60689,96,11
37345,-4505,60703,97,12
37353,-4505,60716,97,12
37361,-4505,60729,97,12
37369,-4508,60742,97,12
37377,-4509,60753,97,12
37385,-4511,60767,96,11
37393,-4513,60781,96,11
37401,-4513,60795,96,11
37409,-4515,60807,96,11
37417,-4516,60819,96,11
37425,-4518,60831,96,11
37433,-4519,60843,96,11
37441,-4520,60857,96,11
37449,-4521,60869,95,11
37457,-4523,60883,95,11
37465,-4524,60895,95,11
37473,-4524,60907,95,11
37481,-4526,60922,95,11
37489,-4529,60935,96,11
37497,-4531,60950,96,11
37505,-4533,60963,96,11
37513,-4534,60977,96,11
37521,-4535,60992,96,11
37529,-4538,61006,95,11
37537,-4540,61018,95,11
37545,-4543,61032,95,11
37553,-4545,61046,96,11
37561,-4546,61061,96,11
37569,-4549,61076,95,11
37577,-4550,61091,95,11
37585,-4553,61103,95,11
37593,-4554,61117,95,11
37601,-4556,61130,95,11
37609,-4559,61146,96,11
37617,-4559,61160,96,11
37625,-4561,61173,96,11
37633,-4563,61192,96,11
37641,-4565,61214,97,12
37649,-4573,61239,96,11
37657,-4578,61269,97,12
37665,-4581,61299,97,12
37673,-4585,61329,97,12
37681,-4589,61356,97,12
37689,-4594,61377,97,12
37697,-4596,61396,97,12
37705,-4598,61407,97,12
37713,-4599,61416,97,12
37721,-4601,61428,97,12
37729,-4604,61439,97,12
37737,-4605,61451,97,12
37745,-4606,61464,97,12
37753,-4609,61476,97,12
37761,-4611,61488,97,12
37769,-4613,61501,98,12
37777,-4614,61515,98,12
37785,-4616,61528,97,12
37793,-4618,61541,97,12
37801,-4620,61553,98,12
37809,-4621,61567,98,12
37817,-4624,61581,97,12
37825,-4625,61593,98,12
37833,-4627,61608,97,12
37841,-4629,61621,97,12
37849,-4630,61633,97,12
37857,-4633,61646,97,12
37865,-4634,61659,97,12
37873,-4635,61673,96,11
37881,-4636,61686,96,11
37889,-4638,61699,95,11
37897,-4640,61712,95,11
37905,-4641,61727,95,11
37913,-4643,61740,95,11
37921,-4644,61754,96,11
37929,-4646,61768,95,11
37937,-4649,61782,95,11
37945,-4650,61796,95,11
37953,-4653,61810,95,11
37961,-4654,61825,95,11
37969,-4656,61839,95,11
37977,-4659,61854,95,11
37985,-4659,61871,95,11
37993,-4657,61887,95,11
38001,-4653,61903,95,11
38009,-4652,61917,94,11
38017,-4651,61932,93,11
38025,-4653,61956,93,11
38033,-4658,61977,93,11
38041,-4661,61998,93,11
38049,-4664,62017,94,11
38057,-4666,62032,94,11
38065,-4668,62043,94,11
38073,-4670,62058,94,11
38081,-4673,62074,94,11
38089,-4675,62092,95,11
38097,-4676,62107,95,11
38105,-4679,62122,94,11
38113,-4681,62137,95,11
38121,-4683,62151,95,11
38129,-4685,62164,95,11
38137,-4687,62179,95,11
38145,-4689,62192,95,11
38153,-4691,62207,95,11
38161,-4695,62221,96,11
38169,-4696,62233,97,12
38177,-4696,62245,97,12
38185,-4698,62256,97,12
38193,-4699,62268,98,12
38201,-4701,62281,98,12
38209,-4703,62295,98,12
38217,-4705,62307,98,12
38225,-4708,62320,98,12
38233,-4710,62333,98,12
38241,-4713,62347,98,12
38249,-4714,62361,98,12
38257,-4716,62375,97,12
38265,-4719,62388,97,12
38273,-4720,62401,98,12
38281,-4721,62415,97,12
38289,-4724,62428,97,12
38297,-4726,62443,97,12
38305,-4728,62455,97,12
38313,-4730,62469,97,12
38321,-4731,62482,97,12
38329,-4733,62493,96,11
38337,-4734,62507,97,12
38345,-4735,62521,97,12
38353,-4738,62534,97,12
38361,-4739,62547,97,12
38369,-4741,62561,96,11
38376,-4743,62575,97,12
38384,-4743,62575,97,12
38385,-4745,62589,97,12
38393,-4747,62603,97,12
38401,-4749,62617,97,12
38409,-4751,62630,97,12
38417,-4753,62645,97,12
38425,-4755,62661,97,12
38433,-4758,62676,97,12
38441,-4760,62690,97,12
38449,-4761,62706,97,12
38457,-4764,62721,97,12
38465,-4765,62737,97,12
38473,-4770,62752,97,12
38481,-4773,62767,98,12
38489,-4775,62783,98,12
38497,-4778,62797,98,12
38505,-4780,62812,98,12
38513,-4783,62829,98,12
38521,-4785,62852,99,12
38529,-4790,62874,98,12
38537,-4796,62896,99,12
38545,-4801,62923,99,12
38553,-4805,62951,99,12
38561,-4809,62974,99,12
38569,-4814,62994,99,12
38577,-4818,63008,99,12
38585,-4819,63017,99,12
38593,-4821,63028,99,12
38601,-4823,63041,99,12
38609,-4828,63055,99,12
38617,-4830,63068,100,12
38625,-4831,63081,100,12
38633,-4834,63094,100,12
38641,-4835,63106,99,12
38649,-4836,63118,99,12
38657,-4840,63128,98,12
38665,-4841,63142,99,12
38673,-4844,63156,98,12
38681,-4845,63170,98,12
38689,-4846,63182,98,12
38697,-4848,63194,98,12
38705,-4850,63206,98,12
38713,-4851,63219,98,12
38721,-4853,63233,97,12
38729,-4854,63247,97,12
38737,-4855,63258,97,12
38745,-4856,63269,96,11
38753,-4858,63282,96,11
38761,-4859,63296,96,11
38769,-4860,63311,95,11
38777,-4861,63322,95,11
38785,-4864,63337,94,11
38793,-4864,63351,94,11
38801,-4865,63364,94,11
38809,-4868,63379,93,11
38817,-4869,63392,94,11
38825,-4870,63406,94,11
38833,-4875,63422,93,11
38841,-4876,63436,94,11
38849,-4879,63449,93,11
38857,-4880,63463,94,11
38865,-4883,63478,94,11
38873,-4885,63493,94,11
38881,-4887,63509,94,11
38889,-4889,63523,94,11
38897,-4891,63540,94,11
38905,-4895,63555,95,11
38913,-4896,63570,95,11
38921,-4899,63586,95,11
38929,-4901,63600,95,11
38937,-4903,63615,96,11
38945,-4905,63632,96,11
38953,-4908,63647,97,12
38961,-4913,63663,97,12
38969,-4916,63676,97,12
38977,-4919,63692,98,12
38985,-4921,63707,98,12
38993,-4926,63723,98,12
39001,-4930,63737,99,12
39009,-4931,63752,99,12
39017,-4934,63766,99,12
39025,-4938,63778,99,12
39033,-4939,63790,100,12
39041,-4941,63802,99,12
39049,-4943,63817,99,12
39057,-4944,63828,99,12
39065,-4946,63841,99,12
39073,-4950,63853,99,12
39080,-4953,63865,99,12
39088,-4953,63865,99,12
39089,-4954,63878,100,12
39097,-4956,63891,99,12
39105,-4959,63904,99,12
39113,-4960,63917,99,12
39121,-4960,63931,99,12
39129,-4961,63945,99,12
39137,-4965,63959,98,12
39145,-4968,63973,98,12
39153,-4969,63985,98,12
39161,-4970,63998,97,12
39169,-4973,64012,97,12
39177,-4975,64026,97,12
39185,-4976,64037,97,12
39193,-4979,64048,97,12
39201,-4980,64060,96,11
39209,-4981,64073,96,11
39217,-4983,64087,96,11
39225,-4985,64100,96,11
39233,-4986,64113,96,11
39241,-4988,64126,96,11
39249,-4990,64144,96,11
39257,-4993,64160,96,11
39265,-4994,64174,96,11
39272,-4996,64192,96,11
39280,-4996,64192,96,11
39281,-4999,64204,96,11
39289,-5001,64220,96,11
39297,-5004,64236,96,11
39305,-5005,64250,96,11
39313,-5008,64264,96,11
39321,-5009,64278,96,11
39329,-5011,64293,96,11
39337,-5014,64308,96,11
39345,-5015,64323,96,11
39353,-5019,64337,96,11
39361,-5021,64353,96,11
39369,-5024,64377,97,12
39377,-5029,64402,97,12
39385,-5029,64402,97,12
39386,-5039,64437,97,12
39394,-5049,64477,97,12
39401,-5056,64518,97,12
39409,-5064,64552,98,12
39417,-5069,64583,98,12
39425,-5073,64613,98,12
39433,-5076,64636,98,12
39441,-5079,64653,98,12
39449,-5081,64666,98,12
39457,-5083,64676,98,12
39465,-5084,64688,98,12
39473,-5088,64701,98,12
39481,-5089,64713,98,12
39489,-5091,64727,98,12
39497,-5093,64742,98,12
39505,-5095,64755,98,12
39513,-5099,64768,99,12
39521,-5100,64781,99,12
39529,-5101,64793,99,12
39537,-5104,64806,99,12
39545,-5105,64819,99,12
39553,-5106,64831,98,12
39561,-5109,64844,98,12
39569,-5110,64857,98,12
39577,-5113,64869,97,12
39585,-5114,64881,97,12
39593,-5116,64892,97,12
39601,-5118,64907,97,12
39609,-5120,64919,97,12
39617,-5120,64932,97,12
39625,-5120,64945,97,12
39633,-5121,64958,97,12
39641,-5124,64972,96,11
39649,-5125,64985,96,11
39657,-5126,64998,96,11
39665,-5126,65012,96,11
39673,-5128,65028,96,11
39681,-5128,65041,95,11
39689,-5128,65056,95,11
39697,-5129,65069,95,11
39705,-5131,65084,95,11
39713,-5133,65098,95,11
39721,-5134,65112,96,11
39729,-5135,65127,96,11
39737,-5138,65143,95,11
39745,-5140,65159,96,11
39753,-5144,65175,96,11
39761,-5148,65198,96,11
39769,-5150,65219,96,11
39777,-5154,65242,96,11
39785,-5156,65262,96,11
39793,-5161,65287,96,11
39801,-5165,65312,96,11
39809,-5169,65337,96,11
39817,-5174,65363,96,11
39825,-5178,65389,97,12
39833,-5181,65414,97,12
39841,-5186,65437,97,12
39849,-5188,65454,97,12
39857,-5190,65466,97,12
39865,-5192,65479,97,12
39872,-5196,65493,97,12
39880,-5196,65493,98,12
39881,-5200,65509,98,12
39889,-5203,65526,98,12
39897,-5204,65541,98,12
39905,-5206,65555,98,12
39913,-5209,65569,99,12
39921,-5210,65583,99,12
39929,-5213,65598,98,12
39937,-5214,65612,98,12
39945,-5216,65625,98,12
39953,-5219,65638,98,12
39961,-5220,65652,98,12
39969,-5223,65666,98,12
39977,-5224,65680,98,12
39985,-5226,65692,97,12
39993,-5228,65706,97,12
40001,-5229,65717,97,12
40009,-5231,65730,96,11
40017,-5233,65743,96,11
40025,-5234,65757,96,11
40033,-5236,65773,96,11
40041,-5238,65788,96,11
40049,-5241,65800,96,11
40057,-5241,65812,96,11
40065,-5244,65824,96,11
40073,-5245,65837,96,11
40081,-5246,65851,96,11
40089,-5249,65866,96,11
40097,-5249,65879,96,11
40105,-5250,65891,96,11
40113,-5251,65902,96,11
40121,-5254,65915,96,11
40129,-5255,65931,95,11
40137,-5256,65947,95,11
40145,-5258,65963,95,11
40153,-5259,65975,95,11
40161,-5260,65987,95,11
40169,-5261,66006,95,11
40177,-5264,66020,94,11
40185,-5265,66034,95,11
40193,-5268,66049,94,11
40201,-5269,66061,95,11
40209,-5270,66077,94,11
40217,-5273,66093,94,11
40225,-5275,66108,94,11
40233,-5278,66121,94,11
40241,-5280,66134,94,11
40249,-5284,66149,95,11
40257,-5285,66163,95,11
40265,-5289,66178,94,11
40273,-5291,66193,95,11
40281,-5294,66207,95,11
40289,-5298,66222,95,11
40297,-5300,66236,95,11
40305,-5303,66252,96,11
40313,-5309,66273,96,11
40321,-5313,66293,96,11
40329,-5315,66312,97,12
40337,-5318,66325,97,12
40345,-5319,66338,97,12
40353,-5320,66351,97,12
40361,-5323,66363,97,12
40368,-5324,66376,97,12
40376,-5324,66376,97,12
40377,-5326,66391,97,12
40385,-5328,66405,97,12
40393,-5330,66418,97,12
40400,-5333,66429,97,12
40408,-5333,66429,97,12
40409,-5334,66439,97,12
40417,-5336,66452,97,12
40425,-5338,66465,97,12
40433,-5340,66478,98,12
40441,-5341,66493,98,12
40449,-5343,66507,97,12
40456,-5345,66520,97,12
40464,-5345,66520,97,12
40465,-5348,66533,97,12
40473,-5349,66545,97,12
40481,-5351,66559,97,12
40489,-5351,66573,97,12
40496,-5351,66586,97,12
40504,-5351,66586,97,12
40505,-5354,66598,97,12
40513,-5354,66610,97,12
40521,-5355,66622,97,12
40529,-5358,66637,97,12
40537,-5358,66650,97,12
40545,-5359,66663,97,12
40553,-5360,66677,97,12
40561,-5360,66688,96,11
40569,-5360,66703,96,11
40577,-5360,66717,96,11
40585,-5360,66732,96,11
40593,-5360,66748,96,11
40601,-5361,66762,96,11
40609,-5363,66774,96,11
40617,-5365,66788,97,12
40625,-5366,66801,97,12
40633,-5369,66816,96,11
40641,-5371,66831,96,11
40649,-5373,66846,96,11
40657,-5375,66861,97,12
40665,-5378,66873,97,12
40673,-5380,66887,97,12
40681,-5383,66904,97,12
40689,-5385,66918,97,12
40696,-5388,66934,97,12
40704,-5391,66958,97,12
40712,-5391,66958,98,12
40713,-5396,66983,98,12
40721,-5400,67012,98,12
40729,-5405,67044,98,12
40737,-5411,67074,98,12
40745,-5423,67109,99,12
40753,-5429,67144,99,12
40761,-5433,67172,99,12
40769,-5436,67196,99,12
40776,-5439,67207,99,12
40784,-5439,67217,99,12
40792,-5439,67217,99,12
40793,-5441,67228,99,12
40801,-5443,67242,100,12
40808,-5445,67255,100,12
40816,-5446,67269,100,12
40824,-5449,67283,99,12
40832,-5449,67283,99,12
40833,-5451,67295,99,12
40841,-5453,67307,99,12
40849,-5454,67320,99,12
40856,-5454,67332,99,12
40864,-5456,67345,99,12
40872,-5456,67345,99,12
40873,-5458,67356,99,12
40881,-5459,67370,99,12
40889,-5460,67381,99,12
40897,-5463,67394,98,12
40905,-5464,67406,98,12
40912,-5465,67418,98,12
40920,-5465,67432,97,12
40928,-5466,67447,97,12
40936,-5469,67459,96,11
40944,-5469,67459,96,11
40945,-5470,67471,96,11
40952,-5471,67482,96,11
40960,-5471,67482,96,11
40960,-5471,67494,96,11
40968,-5471,67508,96,11
40976,-5474,67523,96,11
40984,-5474,67537,96,11
40992,-5474,67551,96,11
41000,-5474,67563,96,11
41008,-5476,67576,96,11
41016,-5478,67590,96,11
41024,-5479,67603,96,11
41032,-5483,67620,96,11
41040,-5483,67636,96,11
41048,-5484,67648,96,11
41056,-5485,67663,95,11
41064,-5488,67678,95,11
41072,-5490,67693,96,11
41080,-5491,67708,96,11
41088,-5494,67722,96,11
41096,-5495,67738,96,11
41104,-5499,67756,96,11
41112,-5500,67771,96,11
41120,-5503,67786,96,11
41128,-5505,67802,96,11
41136,-5508,67823,96,11
41144,-5511,67844,96,11
41152,-5518,67874,96,11
41160,-5521,67904,97,12
41168,-5528,67937,97,12
41176,-5533,67972,97,12
41184,-5538,68002,97,12
41192,-5545,68029,97,12
41200,-5550,68053,97,12
41208,-5551,68074,97,12
41216,-5553,68089,97,12
41224,-5555,68101,97,12
41232,-5558,68113,98,12
41240,-5559,68128,98,12
41248,-5559,68142,97,12
41256,-5561,68155,97,12
41264,-5563,68168,97,12
41272,-5564,68178,98,12
41280,-5566,68191,98,12
41288,-5568,68203,98,12
41296,-5570,68216,98,12
41304,-5571,68230,98,12
41312,-5572,68243,98,12
41320,-5574,68256,97,12
41328,-5575,68268,97,12
41336,-5576,68281,97,12
41344,-5579,68293,96,11
41352,-5579,68306,96,11
41360,-5581,68320,96,11
41368,-5583,68332,96,11
41376,-5585,68345,96,11
41384,-5586,68356,97,12
41392,-5586,68367,97,12
41400,-5588,68379,97,12
41408,-5590,68392,97,12
41416,-5590,68407,97,12
41424,-5590,68422,97,12
41432,-5591,68437,97,12
41440,-5594,68449,96,11
41448,-5595,68462,96,11
41456,-5595,68475,96,11
41464,-5595,68489,96,11
41472,-5596,68504,96,11
41480,-5599,68520,96,11
41488,-5601,68535,96,11
41496,-5601,68550,96,11
41504,-5601,68566,96,11
41512,-5604,68580,96,11
41520,-5606,68595,97,12
41528,-5609,68611,97,12
41536,-5611,68630,97,12
41544,-5615,68658,97,12
41552,-5619,68686,97,12
41560,-5624,68718,97,12
41568,-5629,68753,97,12
41576,-5634,68786,97,12
41584,-5638,68818,97,12
41592,-5641,68846,97,12
41600,-5644,68869,98,12
41608,-5646,68884,98,12
41616,-5649,68897,98,12
41624,-5650,68908,99,12
41632,-5654,68924,98,12
41640,-5658,68941,98,12
41648,-5660,68958,98,12
41656,-5664,68973,99,12
41664,-5666,68988,99,12
41672,-5668,69002,99,12
41680,-5670,69018,99,12
41688,-5671,69033,99,12
41696,-5673,69047,99,12
41704,-5676,69061,99,12
41712,-5679,69074,99,12
41720,-5680,69091,99,12
41728,-5682,69103,98,12
41736,-5684,69115,98,12
41744,-5685,69128,98,12
41752,-5688,69140,98,12
41760,-5689,69154,98,12
41768,-5690,69167,97,12
41776,-5693,69179,97,12
41784,-5694,69192,97,12
41792,-5696,69206,96,11
41800,-5696,69218,97,12
41808,-5697,69232,97,12
41816,-5700,69245,96,11
41824,-5700,69261,96,11
41832,-5702,69274,96,11
41840,-5703,69287,96,11
41848,-5703,69297,96,11
41856,-5704,69311,96,11
41864,-5704,69325,95,11
41872,-5705,69339,95,11
41880,-5708,69353,95,11
41888,-5708,69366,95,11
41896,-5710,69381,95,11
41904,-5710,69394,95,11
41912,-5711,69411,95,11
41920,-5711,69426,95,11
41928,-5714,69440,95,11
41936,-5715,69456,95,11
41944,-5716,69473,95,11
41952,-5718,69487,95,11
41960,-5718,69487,95,11
41961,-5719,69506,95,11
41968,-5721,69521,95,11
41976,-5723,69533,96,11
41984,-5724,69548,96,11
41992,-5726,69565,95,11
42000,-5728,69578,95,11
42008,-5730,69596,96,11
42016,-5733,69608,96,11
42024,-5735,69623,96,11
42032,-5737,69638,97,12
42040,-5739,69653,97,12
42048,-5741,69668,97,12
42056,-5744,69685,97,12
42064,-5748,69704,97,12
42072,-5749,69718,97,12
42080,-5751,69731,97,12
42088,-5754,69746,97,12
42096,-5759,69764,97,12
42104,-5763,69782,98,12
42112,-5765,69797,98,12
42120,-5767,69813,98,12
42128,-5769,69825,98,12
42136,-5771,69837,99,12
42144,-5771,69849,99,12
42152,-5773,69862,99,12
42160,-5774,69874,99,12
42168,-5776,69887,98,12
42176,-5778,69899,98,12
42184,-5779,69913,98,12
42192,-5780,69923,98,12
42200,-5781,69936,98,12
42208,-5783,69951,97,12
42216,-5784,69964,97,12
42224,-5784,69976,97,12
42232,-5786,69988,97,12
42240,-5788,70001,97,12
42248,-5788,70013,97,12
42256,-5789,70027,97,12
42264,-5790,70041,97,12
42272,-5790,70053,96,11
42280,-5791,70065,96,11
42288,-5794,70077,96,11
42296,-5795,70089,96,11
42304,-5795,70101,96,11
42312,-5795,70114,96,11
42320,-5795,70128,96,11
42328,-5795,70142,96,11
42336,-5798,70156,96,11
42344,-5798,70169,96,11
42352,-5799,70184,96,11
42360,-5799,70198,96,11
42368,-5799,70213,96,11
42376,-5799,70226,96,11
42384,-5800,70237,96,11
42392,-5803,70252,95,11
42400,-5804,70266,96,11
42408,-5805,70282,95,11
42416,-5806,70297,95,11
42424,-5806,70311,94,11
42432,-5808,70327,94,11
42440,-5810,70341,94,11
42448,-5813,70357,94,11
42456,-5815,70373,95,11
42464,-5816,70388,95,11
42472,-5819,70406,95,11
42480,-5821,70427,95,11
42488,-5823,70443,95,11
42496,-5825,70457,95,11
42504,-5828,70471,95,11
42512,-5830,70487,95,11
42520,-5831,70503,95,11
42528,-5834,70517,95,11
42536,-5836,70533,95,11
42544,-5839,70548,96,11
42552,-5839,70562,96,11
42560,-5841,70572,96,11
42568,-5844,70585,96,11
42576,-5845,70597,97,12
42584,-5847,70612,97,12
42592,-5849,70624,97,12
42600,-5851,70637,97,12
42608,-5853,70649,97,12
42616,-5853,70661,97,12
42624,-5854,70673,97,12
42632,-5856,70686,97,12
42640,-5856,70696,97,12
42648,-5856,70707,97,12
42656,-5858,70720,97,12
42664,-5860,70732,97,12
42672,-5861,70746,97,12
42680,-5861,70761,97,12
42688,-5863,70774,97,12
42696,-5864,70787,97,12
42704,-5864,70799,97,12
42712,-5864,70812,97,12
42720,-5866,70826,97,12
42728,-5866,70838,97,12
42736,-5866,70851,97,12
42744,-5868,70862,97,12
42752,-5868,70874,97,12
42760,-5868,70888,97,12
42768,-5868,70901,97,12
42776,-5868,70913,97,12
42784,-5868,70928,97,12
42792,-5868,70942,97,12
42800,-5869,70957,97,12
42808,-5870,70972,97,12
42816,-5870,70986,97,12
42824,-5870,71001,97,12
42832,-5871,71015,97,12
42840,-5871,71031,96,11
42848,-5874,71046,96,11
42856,-5874,71062,97,12
42864,-5876,71076,97,12
42872,-5878,71092,97,12
42880,-5879,71107,97,12
42888,-5881,71123,96,11
42896,-5884,71140,96,11
42904,-5886,71159,96,11
42912,-5889,71186,96,11
42920,-5893,71218,96,11
42928,-5898,71256,96,11
42936,-5904,71298,97,12
42944,-5911,71337,97,12
42952,-5918,71374,97,12
42960,-5921,71407,97,12
42968,-5924,71434,96,11
42976,-5926,71454,96,11
42984,-5927,71471,97,12
42992,-5927,71480,97,12
43000,-5927,71493,97,12
43008,-5927,71506,97,12
43016,-5928,71517,97,12
43024,-5930,71532,96,11
43032,-5930,71545,96,11
43040,-5933,71557,96,11
43048,-5934,71571,97,12
43056,-5935,71583,96,11
43064,-5936,71595,96,11
43072,-5939,71607,96,11
43080,-5939,71619,96,11
43088,-5939,71632,96,11
43096,-5939,71645,96,11
43104,-5939,71658,96,11
43112,-5940,71671,96,11
43120,-5943,71682,95,11
43128,-5944,71692,95,11
43136,-5945,71703,95,11
43144,-5946,71715,95,11
43152,-5948,71727,94,11
43160,-5948,71740,94,11
43168,-5949,71752,94,11
43176,-5950,71766,94,11
43184,-5950,71779,94,11
43192,-5951,71792,94,11
43200,-5951,71806,94,11
43208,-5951,71818,94,11
43216,-5954,71831,94,11
43224,-5954,71842,94,11
43232,-5955,71854,94,11
43240,-5955,71866,94,11
43248,-5955,71882,94,11
43256,-5955,71896,94,11
43264,-5956,71910,94,11
43272,-5956,71923,94,11
43280,-5956,71938,94,11
43288,-5956,71953,94,11
43296,-5959,71967,94,11
43304,-5963,71985,94,11
43312,-5966,72011,94,11
43320,-5966,72034,94,11
43328,-5970,72061,94,11
43336,-5975,72092,95,11
43344,-5979,72121,95,11
43352,-5984,72151,96,11
43360,-5988,72179,96,11
43368,-5989,72206,97,12
43376,-5991,72227,96,11
43384,-5995,72243,96,11
43392,-5995,72256,96,11
43400,-6000,72268,96,11
43408,-6004,72283,97,12
43416,-6006,72301,97,12
43424,-6008,72317,97,12
43432,-6008,72331,97,12
43440,-6010,72345,97,12
43448,-6012,72359,97,12
43456,-6013,72373,97,12
43464,-6015,72387,97,12
43472,-6016,72401,97,12
43480,-6016,72413,96,11
43488,-6018,72426,96,11
43496,-6018,72438,97,12
43504,-6018,72452,97,12
43512,-6020,72464,97,12
43520,-6021,72477,97,12
43528,-6023,72490,96,11
43536,-6023,72503,96,11
43544,-6024,72516,96,11
43552,-6025,72530,96,11
43560,-6025,72542,96,11
43568,-6025,72556,96,11
43576,-6026,72568,96,11
43584,-6027,72579,96,11
43592,-6030,72592,95,11
43600,-6031,72607,95,11
43608,-6031,72621,95,11
43616,-6031,72633,95,11
43624,-6031,72646,95,11
43632,-6031,72658,95,11
43640,-6031,72672,95,11
43648,-6031,72687,95,11
43656,-6031,72700,95,11
43664,-6031,72713,95,11
43672,-6031,72728,95,11
43680,-6031,72743,95,11
43688,-6031,72758,95,11
43696,-6031,72772,95,11
43704,-6031,72788,95,11
43712,-6033,72801,95,11
43720,-6035,72817,95,11
43728,-6035,72831,96,11
43736,-6035,72846,96,11
43744,-6038,72861,96,11
43752,-6039,72877,96,11
43760,-6039,72892,96,11
43768,-6041,72906,96,11
43776,-6044,72923,96,11
43784,-6046,72937,96,11
43792,-6048,72952,96,11
43800,-6050,72967,97,12
43808,-6053,72983,97,12
43816,-6054,72996,97,12
43824,-6056,73012,97,12
43832,-6058,73028,97,12
43840,-6061,73051,97,12
43848,-6065,73073,97,12
43856,-6069,73094,97,12
43864,-6070,73122,97,12
43872,-6075,73147,97,12
43880,-6078,73169,97,12
43888,-6079,73183,97,12
43896,-6081,73192,97,12
